	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
222	24144	tt0463034	You, Me and Dupree	Career Day with Randolph Dupree	2006.0	uAMrR05Xil8	['Comedy', 'Romance']
223	25258	tt1013752	Fast & Furious	Fenix Down	2009.0	1t867tCFccE	['Action', 'Thriller']
224	22144	tt0115906	Citizen Ruth	You Sicken Me	1996.0	o69EA3eSDf0	['Comedy', 'Drama']
225	20988	tt0063374	The Odd Couple	Break the Lousy Cup!	1968.0	GtV5-2QXj9Y	['Comedy']
226	6807	tt0387575	Seed of Chucky	Glen Kills	2004.0	YPQJOKn0I0s	['Comedy', 'Fantasy', 'Horror']
227	3168	tt0090856	Club Paradise	The Sky is Yours Scene	1986.0	nS1ePEA5XeQ	['Comedy']
228	10059	tt0050083	12 Angry Men	This Isn't a Game	1957.0	H-xjMjmrdl0	['Drama']
229	27067	tt0293564	Rush Hour 3	Lee's Deadliest Fan	2007.0	7DfNc-wxnBM	['Action', 'Comedy', 'Crime']
230	7555	tt0453451	Mr. Bean's Holiday	Bean's Movie Premiere	2007.0	BgjJ00HhyCQ	['Comedy', 'Family']
231	3967	tt1568346	The Girl with the Dragon Tattoo	Satisfying My Urges Scene	2011.0	gTakZ13l8xY	['Crime', 'Drama', 'Mystery']
232	13845	tt0068931	The Mechanic	Skeet Practice	1972.0	R5UsZ1yoTO8	['Action', 'Crime', 'Thriller']
233	18770	tt0815245	The Uninvited	I Saw Mom	2009.0	Pd8RaVEZlyU	['Drama', 'Horror', 'Mystery']
234	9949	tt0100054	Lord of the Flies	First Signs of Trouble	1990.0	Y1vBIQiyh80	['Adventure', 'Drama', 'Thriller']
235	9059	tt0059742	The Sound of Music	Sixteen Going on Seventeen	1965.0	pcj4boVT4fc	['Biography', 'Drama', 'Family']
236	18581	tt0120844	Star Trek: Insurrection	This Mission is Not Over	1998.0	i7KcAEPxDwQ	['Action', 'Adventure', 'Sci-Fi']
237	3469	tt0374536	Bewitched	Be My TV Wife Scene	2005.0	HUKu_iqYDOA	['Comedy', 'Fantasy', 'Romance']
238	2649	tt0498381	Rings	In-Flight Movie Scene	2017.0	-p4TkuB20bs	['Drama', 'Horror', 'Mystery']
239	18295	tt0050468	Gunfight at the O.K. Corral	You Want to Get Killed	1957.0	fCQb93-RrZo	['Biography', 'Drama', 'Western']
240	10153	tt0053291	Some Like It Hot	A Thing For Sax Players	1959.0	FBi8SGpLTGI	['Comedy', 'Music', 'Romance']
241	19569	tt0092007	Star Trek 4: The Voyage Home	Interrogating Chekov	1986.0	TVOIig2xLq8	['Adventure', 'Comedy', 'Sci-Fi']
242	18701	tt0335559	Win a Date with Tad Hamilton!	A Kiss Goodbye	2004.0	kh1sYuFgUAM	['Comedy', 'Romance']
243	11375	tt0183678	The Prophecy 3: The Ascent	Angels are Bulletproof	2000.0	zMFxbMh7JYY	['Fantasy', 'Horror', 'Thriller']
244	21913	tt0120321	Smoke Signals	Broke Some Hearts	1998.0	6ZNNfq5l5Ds	['Comedy', 'Drama']
245	907	tt0763831	A Thousand Words	Show Her That You Love Her Scene	2012.0	Nuwu9VTP3Ak	['Comedy', 'Drama']
246	18348	tt0044509	Come Back, Little Sheba	Marie Rents the Spare Room	1952.0	OGbya9Fm_Ns	['Drama', 'Romance']
247	19378	tt0102975	Star Trek: The Undiscovered Country	Those Were Not His Knees	1991.0	BS-f_KwM81I	['Action', 'Adventure', 'Sci-Fi']
248	369	tt0104009	Cool World	Crazy Doodle Scene	1992.0	rhFw9HYTReY	['Animation', 'Comedy', 'Fantasy']
249	16674	tt0064381	Goodbye, Columbus	I'll Be Sweaty	1969.0	RtabrwMvAuY	['Comedy', 'Drama', 'Romance']
250	19319	tt0091188	Heartburn	Living in a Dream World	1986.0	iY68ovrzfXc	['Comedy', 'Drama']
251	8945	tt1318514	Rise of the Planet of the Apes	Gorilla vs. Helicopter Scene	2011.0	mKDqrUqOe8Y	['Action', 'Drama', 'Sci-Fi']
252	2814	tt0046912	Dial M for Murder	Caught by the Wrong Key Scene	1954.0	JY4UoItJ_lA	['Crime', 'Thriller']
253	25518	tt0117218	The Nutty Professor	Gluteus Minimus	1996.0	cZP4yFO6l78	['Comedy', 'Romance', 'Sci-Fi']
254	12508	tt0114938	Wild Bill	A Sentimental Gesture	1995.0	mb2bzOdITdU	['Action', 'Biography', 'Western']
255	3371	tt0444682	The Reaping	The Queen of Locusts Scene	2007.0	57MtQQ5sm24	['Horror', 'Thriller']
256	9315	tt0104952	My Cousin Vinny	Deer Hunter	1992.0	Da7GSy-6mJY	['Comedy', 'Crime']
257	10107	tt0095560	Mac and Me	Disguising Mac	1988.0	DXdQoyWxHZs	['Adventure', 'Family', 'Fantasy']
258	21157	tt0371746	Iron Man	My Turn Scene	2008.0	GH-r4HXHcCk	['Action', 'Adventure', 'Sci-Fi']
259	22265	tt0489327	Venus	Shall I Compare Thee to a Summer's Day?	2006.0	iRIxb6_ELNg	['Comedy', 'Drama', 'Romance']
260	4558	tt0479500	Nancy Drew	I Have to Defuse This Bomb Scene	2007.0	PdzjDn5zVXo	['Comedy', 'Crime', 'Family']
261	3632	tt0389860	Click	I'm A Fat Guy Scene	2006.0	yywlulXZ0ls	['Comedy', 'Drama', 'Fantasy']
262	4605	tt0288477	Ghost Ship	A Box of Rats Scene	2002.0	yNhbLL3Xvcw	['Horror']
263	19470	tt0109445	Clerks	F***ing Customers	1994.0	D9khHJTztKk	['Comedy']
264	25686	tt0322259	2 Fast 2 Furious	Rat in a Bucket Scene	2003.0	gJ_cx3AmCuI	['Action', 'Crime', 'Thriller']
265	18882	tt0071771	The Longest Yard	Game Ball	1974.0	qBWbxMv6v_s	['Comedy', 'Crime', 'Drama']
266	22260	tt0489327	Venus	The Rokeby	2006.0	qRAE0UOMyB8	['Comedy', 'Drama', 'Romance']
267	11881	tt0103776	Batman Returns	A Deadly Kiss Scene	1992.0	eIo_S0aHyfI	['Action', 'Crime', 'Fantasy']
268	1146	tt0093999	Snow White	Daddy's Knee Scene	1987.0	Zauzaj2bpvM	['Family', 'Fantasy', 'Musical']
269	8426	tt1213663	The World's End	It's All I've Got	2013.0	l9LOKUiY0Dg	['Action', 'Comedy', 'Sci-Fi']
270	3649	tt0106379	Being Human	As Good as It Gets Scene	1994.0	ZfyjpKP8zDk	['Comedy', 'Drama']
271	19276	tt0090830	Children of a Lesser God	A Dark Place	1986.0	0foXV1hWrx4	['Drama', 'Romance']
272	9525	tt0137523	Fight Club	I Want You to Hit Me	1999.0	CR5Jp_ag2M8	['Drama']
273	17460	tt0469623	Things We Lost in the Fire	Playing Hooky	2007.0	6IPcEITrktA	['Drama']
274	309	tt0080487	Caddyshack	A Cinderella Story Scene	1980.0	bCYs8v0Xji4	['Comedy', 'Sport']
275	14962	tt0119008	Donnie Brasco	Lefty Gets a Lion	1997.0	NqYAnj6YcLk	['Biography', 'Crime', 'Drama']
276	2937	tt0041090	Adam's Rib	A Word in Edgewise Scene	1949.0	P27sTXSGrhQ	['Comedy', 'Drama', 'Romance']
277	22238	tt0357470	The Battle of Shaker Heights	Art Store Run In	2003.0	fy-PoYl4bQI	['Drama', 'Romance', 'Comedy']
278	5945	tt0400717	Open Season	Fishin' & Huntin' Scene	-1.0	a2qE4hG9XCk	['Animation', 'Adventure', 'Comedy']
279	5547	tt0113855	Mortal Kombat	Reptile Attack Scene	1995.0	i_uA0oZ3xnI	['Action', 'Adventure', 'Fantasy']
280	24544	tt0258463	The Bourne Identity	No Papers	2002.0	SHgs3LFLBzY	['Action', 'Mystery', 'Thriller']
281	20310	tt0054698	Breakfast at Tiffany's	Stealing for the Thrill	1961.0	YQdnuL6YRBc	['Comedy', 'Drama', 'Romance']
282	21227	tt0115697	Black Sheep	Going Downhill Fast	1996.0	f890SC1schE	['Comedy']
283	14764	tt0305224	Anger Management	Monk Fight	2003.0	1cekfpK8mZQ	['Comedy']
284	988	tt0297181	I Spy	This is a Sock Scene	2002.0	fpwM2-jDwQU	['Action', 'Adventure', 'Comedy']
285	21958	tt0184858	Reindeer Games	Double Cross	2000.0	huvEARIzQNc	['Action', 'Adventure', 'Crime']
286	1153	tt0103786	Beethoven	Saves the Day Scene	1992.0	RWYM4Npp9rI	['Comedy', 'Drama', 'Family']
287	5900	tt0149261	Deep Blue Sea	Tunnel of Terror Scene	1999.0	q6ObhNBURyY	['Action', 'Adventure', 'Sci-Fi']
288	7806	tt0113243	Hackers	Hack the Gibson	1995.0	Bmz67ErIRa4	['Comedy', 'Crime', 'Drama']
289	18353	tt0163983	Bless the Child	Subway Chase	2000.0	E2syhaH4Qgk	['Crime', 'Drama', 'Horror']
290	6757	tt0116365	The Frighteners	Death Comes for Lucy	1996.0	YZPkrplfycM	['Comedy', 'Fantasy', 'Horror']
291	26600	tt0817177	Flipped	Tell Me About Your Friend	2010.0	UgFBbUinHSw	['Comedy', 'Drama', 'Romance']
292	14405	tt1228705	Iron Man 2	Stark Expo Scene	2010.0	yocBQlw_mCA	['Action', 'Adventure', 'Sci-Fi']
293	8693	tt1408253	Ride Along	I'm Crazy!	2014.0	J0uhG-I0GZ4	['Action', 'Comedy', 'Crime']
294	22535	tt0117802	Swingers	You're Like a Big Bear	1996.0	feeIOZH7wr4	['Comedy', 'Drama']
295	20816	tt0105112	Patriot Games	London Ambush	1992.0	KnhDO1G0ieY	['Action', 'Thriller']
296	9465	tt0104431	Home Alone 2: Lost in New York	Give It to Me Scene	1992.0	E3RQVcNUcTA	['Adventure', 'Comedy', 'Crime']
297	10222	tt1046163	My Best Friend's Girl	A Dissatisfied Customer	2008.0	4WfCOqrgbSk	['Comedy', 'Romance']
298	2936	tt0041090	Adam's Rib	Vive Le Difference Scene	1949.0	Hl9OzCY9fVE	['Comedy', 'Drama', 'Romance']
299	6022	tt0903624	The Hobbit: An Unexpected Journey	Hunted by Orcs Scene	-1.0	pxQNKJWZ-t0	['Adventure', 'Family', 'Fantasy']
300	16737	tt0102011	He Said, She Said	Hold the Monogamy	1991.0	ukmrk8JdGxk	['Comedy', 'Drama', 'Romance']
301	7094	tt0805564	Lars and the Real Girl	We Do It for You	2007.0	wSdltnqDWV0	['Comedy', 'Drama', 'Romance']
302	8515	tt0327850	The Rundown	The Tooth Fairy	2003.0	qoxMZtAmAiI	['Action', 'Adventure', 'Comedy']
303	13574	tt0057413	The Pink Panther	Clouseau Is the Phantom	1963.0	uvXwt5HNFLU	['Comedy', 'Crime', 'Romance']
304	14947	tt0072890	Dog Day Afternoon	Wyoming	1975.0	4ca0T6jbhHo	['Biography', 'Crime', 'Drama']
305	7733	tt1571249	The Skeleton Twins	He Was Your English Teacher	2014.0	QEQp25xImoA	['Comedy', 'Drama', 'Romance']
306	7422	tt0089907	The Return of the Living Dead	Headless Zombie	1985.0	D_xUviDPUOE	['Comedy', 'Horror', 'Sci-Fi']
307	14152	tt0283897	Assassination Tango	Welcome to Argentina	2002.0	kNMc5CKw4G0	['Crime', 'Drama', 'Romance']
308	9944	tt0100054	Lord of the Flies	Feast	1990.0	wB-4zgJ2LLs	['Adventure', 'Drama', 'Thriller']
309	15186	tt0089457	Ladyhawke	Encounter at the Inn	1985.0	a72FDTElH9g	['Adventure', 'Comedy', 'Drama']
310	12275	tt0367085	Soul Plane	We Feds Now	2004.0	9XVy6vDxQDk	['Comedy']
311	21590	tt0114194	The Prophecy	Questioning the Kids	1995.0	D1kIRqy-sbA	['Action', 'Crime', 'Drama']
312	3235	tt0096486	Young Einstein	Einstein's Success Scene	1990.0	x9mLSJS0n3Q	['Comedy', 'History']
313	14823	tt0381681	Before Sunset	Did You Show Up in Vienna?	2004.0	Gk3MgTTHdLs	['Drama', 'Romance']
314	18173	tt0082970	Ragtime	Pay The Toll	1981.0	BFanCVteXfw	['Drama']
315	19179	tt0112744	The Crossing Guard	Dancing With a Stripper	1995.0	6teHF2I4UuY	['Drama', 'Thriller']
316	19314	tt0091188	Heartburn	Imagining Things	1986.0	RuC2eNMtAHA	['Comedy', 'Drama']
317	5463	tt0114614	Tank Girl	Sounds Wicked Scene	1995.0	YtktNetGOKU	['Action', 'Comedy', 'Sci-Fi']
318	17539	tt0096487	Young Guns	He's a Spy!	1988.0	H2iK5QHr3Is	['Action', 'Western']
319	13864	tt0087231	The Falcon and the Snowman	Predatory Behavior	1985.0	FD9lsX7gyeo	['Biography', 'Crime', 'Drama']
320	10114	tt0087803	1984	O'Brien Tortures Winston	1984.0	UmAVyowgDVE	['Drama', 'Sci-Fi']
321	11868	tt0036098	Lassie Come Home	My	1943.0	O2VkpNsOM4o	['Adventure', 'Family']
322	22151	tt0115906	Citizen Ruth	A Massage and a Bribe	1996.0	X9N-BROIbeY	['Comedy', 'Drama']
323	16781	tt0425123	Just Like Heaven	Omigod, It's Her	2005.0	jJHNJjwNUWM	['Comedy', 'Drama', 'Fantasy']
324	4224	tt1204975	Last Vegas	The Senior Years Scene	2013.0	7vx5baLs0NE	['Comedy', 'Drama']
325	16162	tt0037536	The Bells of St. Mary's	O Sanctissima	1945.0	oxjeihyxCnY	['Drama']
326	6483	tt0271263	Eight Crazy Nights	The Jock Strap Bet	2002.0	fVVoh_Xh0xo	['Animation', 'Comedy', 'Musical']
327	24245	tt0871426	Baby Mama	Five Minutes of Eye Contact	2008.0	IMSd1IbxmFA	['Comedy', 'Romance']
328	24676	tt0097366	Fletch Lives	Microscopic Termites	1989.0	38PbAk_SMdo	['Comedy', 'Crime', 'Mystery']
329	11534	tt0193560	Texas Rangers	No Prisoners, Rangers	2001.0	ALsbjcqNdRo	['Action', 'Adventure', 'Drama']
330	6852	tt0068762	Jeremiah Johnson	Sure That You Can Skin Grizz?	1972.0	7NMQnDrBp60	['Adventure', 'Drama', 'Western']
331	3569	tt0243585	Stuart Little 2	I'll Miss You Scene	2002.0	Zd27SaRdxiE	['Animation', 'Adventure', 'Comedy']
332	14946	tt0072890	Dog Day Afternoon	Robbing the Bank	1975.0	nvdBfpA8r4o	['Biography', 'Crime', 'Drama']
333	25418	tt0095253	The Great Outdoors	The Old '96er	1988.0	q_215iQ7KDs	['Comedy']
334	2701	tt0101625	Once Upon a Crime	You're Jinxing Me Scene	1992.0	EYKOpaD_s1U	['Comedy', 'Crime', 'Mystery']
335	17873	tt0051364	Another Time, Another Place	Remembering Mark	1958.0	pV2y0et0TT4	['Drama', 'Romance', 'War']
336	20351	tt0056217	The Man Who Shot Liberty Valance	Ransom Stoddard, Attorney at Law	1962.0	exObFY-sHQw	['Drama', 'Western']
337	24049	tt0099365	Darkman	Playing in Traffic	1990.0	bSDqN3UTrPI	['Action', 'Sci-Fi', 'Thriller']
338	26569	tt0120188	Three Kings	You Can't Come with Us	1999.0	9acYlZC9RLI	['Action', 'Adventure', 'Comedy']
339	22522	tt0299658	Chicago	Hot Honey Rag	2002.0	jx6Rgn1ioAk	['Comedy', 'Crime', 'Musical']
340	18657	tt0406650	The Chumscrubber	Helping Charlie	2005.0	t8Ql94ApRSI	['Comedy', 'Drama']
341	14278	tt0086946	Beat Street	Believe	1984.0	8aQFiCfxz6M	['Drama', 'Music']
342	16498	tt0150377	Double Jeopardy	Reunited,	1999.0	72R97Mzaey4	['Crime', 'Drama', 'Mystery']
343	239	tt0095179	Friday the 13th VII: The New Blood	Buzzsaw Bloodshed Scene	1988.0	YIhMJMRdGGY	['Horror', 'Thriller']
344	6941	tt0061747	Hang 'Em High	You Better Look at Him	1968.0	eB46dRO0YZ8	['Drama', 'Western']
345	3260	tt0057193	It's a Mad, Mad, Mad, Mad World	Laughing in the Hospital Scene	1963.0	vZqr-1GJIAk	['Action', 'Adventure', 'Comedy']
346	1867	tt0063829	Yours, Mine and Ours	The Doctor Makes a House Call Scene	1968.0	WbcZ3k4Mr6Q	['Comedy', 'Family']
347	16113	tt0488508	Arctic Tale	Melting Ice	2007.0	a7K1xgoi_c4	['Documentary', 'Family']
348	12709	tt0070334	The Long Goodbye	Freedom From Verringer's	1973.0	ObAOGLArxGA	['Comedy', 'Crime', 'Drama']
349	23957	tt0859163	The Mummy: Tomb of the Dragon Emperor	Bite On This!	2008.0	gKY3ShRZPkA	['Action', 'Fantasy', 'Horror']
350	11866	tt0036098	Lassie Come Home	Jumping the Fence	1943.0	VRxRsbDfLaw	['Adventure', 'Family']
351	13569	tt0057413	The Pink Panther	I'll Have Your Stripes	1963.0	kEsfYG_bF-E	['Comedy', 'Crime', 'Romance']
352	24855	tt0096874	Back to the Future Part 2	We Don't Need Roads	1989.0	fCjsUxbNmIs	['Adventure', 'Comedy', 'Sci-Fi']
353	8695	tt1408253	Ride Along	Save the Strippers	2014.0	F2Bw4OLZHq8	['Action', 'Comedy', 'Crime']
354	11695	tt0331632	Scooby Doo 2: Monsters Unleashed	We'll Never Be Anything	2004.0	Md12rwlpeFU	['Adventure', 'Comedy', 'Family']
355	3172	tt0090856	Club Paradise	Chef Hat Scene	1986.0	2heRUn56wrg	['Comedy']
356	1590	tt0058586	A Shot in the Dark	Naked Right Down To Your Mustache Scene	1964.0	ZjPPfwVPTDE	['Comedy', 'Mystery']
357	1884	tt1446192	Rise of the Guardians	Everyone Loves the Sleigh Scene	2012.0	z9uP9znP-mA	['Animation', 'Action', 'Adventure']
358	16412	tt0961722	Cabin Fever 2: Spring Fever	Blood on the Dance Floor	2009.0	axqYHL-KPRk	['Horror']
359	23903	tt0762107	I Now Pronounce You Chuck & Larry	Duncan Comes Out to Chuck	2007.0	TTX3bYbKAl0	['Comedy', 'Romance']
360	19977	tt0325537	Head of State	Brotherly Advice	2003.0	tPy34tjLOyk	['Comedy']
361	14161	tt0373469	Kiss Kiss Bang Bang	Harmony Faith Lane Scene	2005.0	XQdxHzDK12o	['Action', 'Comedy', 'Crime']
362	18131	tt1130884	Shutter Island	My Name is Edward Daniels	2010.0	eveUzWmTxl4	['Mystery', 'Thriller']
363	25521	tt0117218	The Nutty Professor	Heavy Kissing	1996.0	LsaLeOKK-EA	['Comedy', 'Romance', 'Sci-Fi']
364	18205	tt0063356	No Way to Treat a Lady	Who Is She?	1968.0	gKGmO34XgMU	['Comedy', 'Crime', 'Drama']
365	26608	tt1375666	Inception	Dream a Little Bigger	2010.0	yycyKndEWcA	['Action', 'Adventure', 'Sci-Fi']
366	20108	tt0086465	Trading Places	Pork Bellies Going Down	1983.0	uI4fVgVVpiw	['Comedy']
367	24261	tt0086250	Scarface	Gina Shoots Tony Scene	1983.0	-4GsCEopbd4	['Crime', 'Drama']
368	6835	tt0092076	The Texas Chainsaw Massacre 2	Chainsaw Shopping	1986.0	WfQ8qbtS63s	['Comedy', 'Horror']
369	16975	tt0117091	Mother	That's a Lot of Cheese	1996.0	1cCEE8-jhus	['Comedy', 'Drama']
370	237	tt0095179	Friday the 13th VII: The New Blood	Undead Dad's Revenge Scene	1988.0	Irq818Ek0Ro	['Horror', 'Thriller']
371	15552	tt0117318	The People vs. Larry Flynt	We Won, Baby	1996.0	2XuJzaDhV50	['Biography', 'Drama']
372	23952	tt0314331	Love Actually	Would You Like It Gift Wrapped?	2003.0	cfNzZre-sIU	['Comedy', 'Drama', 'Romance']
373	21804	tt0363226	The Blind Swordsman: Zatoichi	Blind Fury	2003.0	ZuqwMQTc8cE	['Action', 'Comedy', 'Crime']
374	12035	tt0976222	Bandslam	First Kiss	2009.0	HO6yGAV4G0A	['Comedy', 'Drama', 'Family']
375	10005	tt0103074	Thelma & Louise	Beavers	1991.0	cAIHoTstrTg	['Adventure', 'Crime', 'Drama']
376	19065	tt0043338	Ace in the Hole	Small Town Blues	1951.0	dShmoHD7PdM	['Drama', 'Film-Noir']
377	18493	tt0069097	Play It Again, Sam	A Three Foot Band-Aid	1972.0	fniTZP_4V1M	['Comedy', 'Romance']
378	14373	tt0057449	The Raven	Dr. Craven's Choice	1963.0	qrTBSBYpzg0	['Comedy', 'Fantasy', 'Horror']
379	24434	tt0360717	King Kong	Climbing the Empire State Building	2005.0	yNyLTVFv8KQ	['Action', 'Adventure', 'Drama']
380	13833	tt0086993	The Bounty	The Loyalists Are Castaway	1984.0	AZIlLRwCn08	['Adventure', 'Drama', 'History']
381	1413	tt0089489	Lifeforce	Vanquishing An Alien Vampire Scene	1985.0	zzabhummvzk	['Action', 'Horror', 'Mystery']
382	14683	tt0245686	Joe Dirt	Snakes and Sparklers	2001.0	suvJai5IC6c	['Adventure', 'Comedy', 'Drama']
383	23930	tt0170016	How the Grinch Stole Christmas	Oh, the Whomanity!	2000.0	C_4LmbuSmpI	['Comedy', 'Family', 'Fantasy']
384	13449	tt0049406	The Killing	I'm Sick, Sherry	1956.0	mIIZqCaHUFI	['Crime', 'Drama', 'Film-Noir']
385	16138	tt0393162	Coach Carter	Richmond vs. Bay Hill	2005.0	JomrLxDiT5g	['Biography', 'Drama', 'Sport']
386	9286	tt0151804	Office Space	Motivation Problems	1999.0	cgg9byUy-V4	['Comedy']
387	2746	tt0034398	The Wolf Man	I'm a Murderer Scene	1941.0	KFwzRnTqgDU	['Horror']
388	18397	tt0384680	The Weather Man	Spritz Nipper	2005.0	fY-Aprk4mtY	['Comedy', 'Drama']
389	1651	tt1492842	Forgetting the Girl	I Just Want a Girl Scene	2012.0	W7BLikBY5Ak	['Drama', 'Thriller']
390	266	tt0332375	Saved!	I'm Gonna Beat This Scene	2004.0	bYt5SAF0M3I	['Comedy', 'Drama']
391	2445	tt0104815	El Mariachi	They Were Thieves Scene	1992.0	Snbbz0C_ZiA	['Action', 'Crime', 'Thriller']
392	19487	tt0219653	Dracula 2000	I Don't Drink Coffee	2000.0	Y9NVQr1r9nw	['Action', 'Fantasy', 'Horror']
393	820	tt0481499	The Croods	Stuck In Tar Scene	2013.0	xxl1Hrw2eQM	['Animation', 'Action', 'Adventure']
394	10725	tt0116861	Leprechaun 4: In Space	Workplace Safety	1997.0	--aqjaJyZLk	['Comedy', 'Fantasy', 'Horror']
395	9342	tt0100114	Marked for Death	Mall Madness	1990.0	H0BUIYk2irQ	['Action', 'Adventure', 'Crime']
396	2182	tt0111255	The Specialist	That Seat's Taken Scene	1994.0	B9SkWFyq-EQ	['Action', 'Drama', 'Thriller']
397	14648	tt0119654	Men in Black	The Worm Guys Scene	1997.0	WS93LMcRGRk	['Action', 'Adventure', 'Comedy']
398	15206	tt0097733	Lethal Weapon 2	Nailed Em' Both	1989.0	FM26ZXjPL_4	['Action', 'Crime', 'Thriller']
399	26865	tt0373889	Harry Potter and the Order of the Phoenix	I Must Not Tell Lies	2007.0	8_MpC8PcPQ0	['Action', 'Adventure', 'Family']
400	14953	tt0072890	Dog Day Afternoon	Telephone For You	1975.0	A1Tgrq5wLAw	['Biography', 'Crime', 'Drama']
401	18232	tt0408985	Last Holiday	Three Weeks to Live	2006.0	reIyMTBfEwQ	['Comedy', 'Romance']
402	912	tt0763831	A Thousand Words	Freestyle Chanting Scene	2012.0	PurV6BzV3fI	['Comedy', 'Drama']
403	1664	tt1576379	Jungle Tales	River Boat Attack Scene	2017.0	BGOL5YmTrAY	['Animation', 'Adventure', 'Family']
404	21273	tt0257106	Scary Movie 2	Marijuana Monster Tokes Shorty	2001.0	FX3YO40UDHc	['Comedy']
405	1874	tt0063829	Yours, Mine and Ours	Widow and Widower Scene	1968.0	mkG2YdCogPY	['Comedy', 'Family']
406	24540	tt0258463	The Bourne Identity	The Paris Chase	2002.0	2ETruidd5lQ	['Action', 'Mystery', 'Thriller']
407	3689	tt0101701	Delirious	Nervous, Huh? Scene	1991.0	VXx_DVHO0go	['Comedy', 'Fantasy']
408	24205	tt0056923	Charade	Lying Black Foot	1963.0	NEYwJbjyF2M	['Comedy', 'Mystery', 'Romance']
409	2732	tt0024184	The Invisible Man	Murder, Money, Madness Scene	1933.0	hvuQCnADQRM	['Comedy', 'Horror', 'Sci-Fi']
410	12999	tt0120744	The Man in the Iron Mask	I Will Burn in Hell	1998.0	ZqZZftydH0I	['Action', 'Adventure', 'Drama']
411	19839	tt0327679	Ella Enchanted	Benny the Boyfriend Book	2004.0	mNtK6UvRjO8	['Comedy', 'Family', 'Fantasy']
412	23573	tt0112508	Billy Madison	Billy at Dinner	1995.0	wf-gIUYRCyk	['Comedy']
413	14512	tt0452625	Good Luck Chuck	Seducing Eleanor	2007.0	E4D7FEZx150	['Comedy', 'Romance']
414	3432	tt0054135	Ocean's 11	Drowned in Champagne Scene	1960.0	dwzoyEaHxSM	['Comedy', 'Crime', 'Music']
415	4112	tt0102395	Mannequin: On the Move	Hollywood Montrose Mannequin Scene	1991.0	UxjYMYu0F8o	['Comedy', 'Fantasy', 'Romance']
416	4832	tt1366365	The Cold Light of Day	He Was My Father Too Scene	2012.0	sVZLKLWFDYs	['Action', 'Thriller']
417	26861	tt0373889	Harry Potter and the Order of the Phoenix	Expecto Patronum!	2007.0	34Rit1AnlVg	['Action', 'Adventure', 'Family']
418	10442	tt0234354	Novocaine	X-Ray Seduction	2001.0	NiOPGDo5UJ4	['Comedy', 'Crime', 'Drama']
419	20577	tt0096061	Scrooged	A Christmas Miracle	1988.0	3kX6rf9uw7w	['Comedy', 'Drama', 'Fantasy']
420	17662	tt0344604	Après vous...	An Accidental Proposal	2003.0	fvYD-2ggmcc	['Comedy', 'Romance']
421	9812	tt0086998	Breakin'	James Comes to the Dance	1984.0	x26YFcaLiNk	['Comedy', 'Drama', 'Music']
422	7696	tt1583421	G.I. Joe: Retaliation	Threat Terminated	2013.0	P0A0LnjsGSA	['Action', 'Adventure', 'Sci-Fi']
423	15643	tt0120890	Wild Things	First Rule of Sailing	1998.0	9lro80T1eV8	['Crime', 'Drama', 'Mystery']
424	13966	tt0108187	Son of the Pink Panther	Cato Returns	1993.0	jd3KM4imjr4	['Comedy', 'Crime']
425	18236	tt0119468	Kiss the Girls	Who's Out There?	1997.0	5AwBYVybnY0	['Crime', 'Drama', 'Mystery']
426	18323	tt0430105	Four Brothers	Blizzard Car Chase	2005.0	qSnUywWS9xs	['Action', 'Crime', 'Drama']
427	10545	tt0357507	Boogeyman	He's Not Real	2005.0	VNBzjYyGcd0	['Drama', 'Horror', 'Mystery']
428	6174	tt0800320	Clash of the Titans	We Are the Gods Now	2010.0	82KgLj5UKUc	['Action', 'Adventure', 'Fantasy']
429	10524	tt0426615	In the Mix	We Need a Man's Opinion	2005.0	aCaTMqs_Qsc	['Comedy', 'Crime', 'Drama']
430	5336	tt0093693	Overboard	Haughty Joanna Scene	1987.0	dYafG2EuZjs	['Comedy', 'Romance']
431	15608	tt0367089	The Squid and the Whale	Breaking Up With Sophie	2005.0	yoFS6X0RKkA	['Comedy', 'Drama']
432	18738	tt0113451	Jade	San Francisco Chase	1995.0	D8yY16GX9t0	['Crime', 'Drama', 'Thriller']
433	9392	tt0036613	Arsenic and Old Lace	What Are You Doing Here?	1944.0	KWAQRU2PeeM	['Comedy', 'Crime', 'Thriller']
434	17421	tt0290095	The Tuxedo	Suit Demonstration	2002.0	9GF-YNA-iTM	['Action', 'Comedy', 'Sci-Fi']
435	18111	tt0239986	Sidewalks of New York	Cologne	2001.0	jowNLHQCAAY	['Comedy', 'Romance']
436	19192	tt0796366	Star Trek	Spock Meets Spock	2009.0	8Ppo5YIYwTM	['Action', 'Adventure', 'Sci-Fi']
437	19964	tt0181689	Minority Report	Run	2002.0	xtXdKETotbc	['Action', 'Crime', 'Mystery']
438	11479	tt0122541	An Ideal Husband	Looking and Seeing	1999.0	EYh8GOoyv-M	['Comedy', 'Romance']
