	Unnamed: 0.1	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
211	16293	16878	tt0079640	North Dallas Forty	Serious Training	1979.0	WEszqunyV0M	['Comedy', 'Drama', 'Sport']
212	15927	760	tt0892791	Shrek Forever After	Puss Let Himself Go Scene	2010.0	TJa_A5cVd-w	['Animation', 'Adventure', 'Comedy']
213	13203	13566	tt0057413	The Pink Panther	Two Monkeys	1963.0	5485fd0CtKw	['Comedy', 'Crime', 'Romance']
214	3396	26537	tt0163025	Jurassic Park 3	Billy Saves Erik	2001.0	KFJmxST-xRI	['Action', 'Adventure', 'Sci-Fi']
215	9386	18037	tt0191133	The Fighting Temptations	Singing for the Inmates	2003.0	dMOQv0rb6DY	['Comedy', 'Drama', 'Music']
216	2463	9332	tt0203019	Men of Honor	Carl Is Injured	2000.0	gh2apPe9pSI	['Biography', 'Drama']
217	11120	3234	tt0096486	Young Einstein	Atomic Overload Scene	1990.0	9YgorDRKoEo	['Comedy', 'History']
218	3653	11820	tt0066434	THX 1138	White Void Torture	1971.0	nkQAhpLBok8	['Drama', 'Sci-Fi', 'Thriller']
219	7669	9598	tt0116282	Fargo	TruCoat Scene	1996.0	B2LLB9CGfLs	['Crime', 'Drama', 'Thriller']
220	4164	8076	tt0044953	The Naked Spur	Kill Him	1953.0	TH0d-3NnNUM	['Thriller', 'Western']
221	13038	14019	tt0102103	Impromptu	Fainting at a Duel	1991.0	OcNjc5lfvpM	['Biography', 'Comedy', 'Music']
222	9636	22064	tt0035423	Kate & Leopold	Kate Crosses the Bridge	2001.0	gJyibprvYQk	['Comedy', 'Fantasy', 'Romance']
223	6345	18143	tt0096094	She's Having a Baby	Lawnmower: The Musical	1988.0	LDnFpgimHH4	['Comedy', 'Drama', 'Romance']
224	11999	15349	tt0090022	Silverado	He Can't Hurt Me If He's Dead	1985.0	6JynBr-1sSA	['Action', 'Crime', 'Drama']
225	7294	20323	tt0071315	Chinatown	My Sister, My Daughter	1974.0	wnrdetFAo1o	['Drama', 'Mystery', 'Thriller']
226	3515	16727	tt0180734	Hardball	Covering the Spread	2001.0	NOphOh3EqKI	['Drama', 'Sport']
227	8732	13977	tt0098042	Out Cold	Lucky Accident	1989.0	s2xKn06X9cQ	['Comedy', 'Drama', 'Thriller']
228	933	4422	tt0162346	Ghost World	Seymour Attacks Josh Scene	2001.0	A83gS4JJXXE	['Comedy', 'Drama']
229	10142	23783	tt0120616	The Mummy	Scarab Attack	1999.0	GJP8XTzpOCw	['Action', 'Adventure', 'Fantasy']
230	9575	11656	tt0120891	Wild Wild West	A Breast of Fresh Air	1999.0	SrJEWL6QHzo	['Action', 'Comedy', 'Sci-Fi']
231	15747	20325	tt0071315	Chinatown	It's	1974.0	7uSz0mEtEsQ	['Drama', 'Mystery', 'Thriller']
232	2421	22452	tt0287717	Spy Kids 2: Island of Lost Dreams	Machete's Gadgets Scene	2002.0	AzGePmv0GD8	['Action', 'Adventure', 'Comedy']
233	6331	9903	tt0109831	Four Weddings and a Funeral	He Was My North	1994.0	xn3J0iYO7sw	['Comedy', 'Drama', 'Romance']
234	2943	15769	tt1477076	Saw: The Final Chapter	The Fear of Not Knowing	2010.0	01qhgR0WsnA	['Adventure', 'Horror', 'Mystery']
235	10802	14081	tt0080895	How to Beat the High Cost	Divorce by Answering Machine	1980.0	FzOGfMXmfF0	['Comedy', 'Crime']
236	3930	13169	tt1291584	Warrior	No Win, No Home	2011.0	sy7Lx7jY2SU	['Drama', 'Sport']
237	6353	20802	tt0126886	Election	Seeing Tracy Again	1999.0	OYt6asKb5bw	['Comedy', 'Drama', 'Romance']
238	5039	14436	tt0089886	Real Genius	Jordan Never Sleeps	1985.0	E0aNsWbWr1s	['Comedy', 'Romance', 'Sci-Fi']
239	13372	2532	tt0071675	It's Alive	Bloody Playtime Scene	1979.0	ilRq_PR6oi4	['Horror']
240	2464	1227	tt1270797	Venom	We Are  Scene	2018.0	vi9m0JRo71I	['Action', 'Sci-Fi', 'Thriller']
241	4954	17830	tt0348505	Asylum	Edgar's Arrest	2005.0	rtqgJvhrswY	['Drama', 'Romance', 'Thriller']
242	2185	2374	tt1578275	The Dilemma	One Shot Scene	2011.0	kIIY1-f_rBg	['Comedy', 'Drama']
243	8220	15987	tt0437800	Akeelah and the Bee	Natural Talent	2006.0	UCehCmHzBzw	['Drama', 'Family']
244	10874	8262	tt0120184	Sphere	You Think This is Alien?	1998.0	vrVDJcw40BU	['Action', 'Mystery', 'Sci-Fi']
245	5090	10023	tt0379725	Capote	I Want to Take Your Notebooks	2005.0	AFMFZiFr458	['Biography', 'Crime', 'Drama']
246	2828	20099	tt0918927	Doubt	Pagan Christmas Songs	2008.0	-nh3g6F63qM	['Drama', 'Mystery']
247	8437	11614	tt0377818	The Dukes of Hazzard	Fire in the Hole	2005.0	pGZtlbYLpck	['Comedy']
248	4476	23749	tt0454848	Inside Man	Get Rich Or Die Tryin'	2006.0	sYNUp5rAZJo	['Crime', 'Drama', 'Mystery']
249	13216	15463	tt0382625	The Da Vinci Code	The Original Old Wives Tale	2006.0	tfL5f6cZlk8	['Action', 'Mystery', 'Thriller']
250	17084	16949	tt0416320	Match Point	Believing in Luck	2005.0	u_Bfpbz3owc	['Drama', 'Romance', 'Thriller']
251	9836	21667	tt0117283	The Pallbearer	Painfully Awkward Date	1996.0	P5GNspEWA68	['Comedy', 'Romance']
252	10103	17428	tt0301976	The United States of Leland	Lazy Angels	2003.0	ljdH53Ro0xQ	['Drama']
253	6416	19619	tt0384642	Kicking & Screaming	Ditka	2005.0	G3xSISRjDR4	['Comedy', 'Family', 'Romance']
254	17127	4296	tt1121096	Seventh Son	A Taste of What's to Come Scene	2014.0	uPFxRUeRfu8	['Action', 'Adventure', 'Fantasy']
255	4224	16919	tt0266747	Marci X	In the Butt	2003.0	_fPBDSFxGq4	['Comedy', 'Music']
256	10556	9663	tt0163978	The Beach	Richard's Hallucination	2000.0	pMx5aSV7qFg	['Adventure', 'Drama', 'Romance']
257	7883	14977	tt0064276	Easy Rider	You Represent Freedom	1969.0	8Gu2ouJNmXc	['Adventure', 'Drama']
258	12439	15459	tt0050212	The Bridge on the River Kwai	What Have I Done?	1957.0	tRHVMi3LxZE	['Adventure', 'Drama', 'War']
259	11622	2454	tt0066448	There Was a Crooked Man	You Must Be the New Warden Scene	1970.0	1GiYwJRA2NA	['Comedy', 'Western']
260	12991	8951	tt0477347	Night at the Museum	Monkey Stole Your Keys	2006.0	f-DgdMpSo7c	['Adventure', 'Comedy', 'Family']
261	4287	5384	tt0087078	Conan the Destroyer	Conan vs. Dagoth Scene	1984.0	PdgSo4Ts7D4	['Action', 'Adventure', 'Fantasy']
262	3161	6338	tt1038686	Legion	They're Here	2010.0	69ux9TSbEKk	['Action', 'Adventure', 'Fantasy']
263	16235	14155	tt0283897	Assassination Tango	Tango Lessons Tomorrow	2002.0	M9rOG76v0qY	['Crime', 'Drama', 'Romance']
264	12818	19070	tt0241303	Chocolat	What Do You See?	2000.0	DcH_p1vfD1g	['Drama', 'Romance']
265	8113	8160	tt0378109	Into the Blue	Sam and Jared Keep Up the Good Fight	2005.0	PzL7MICU_OI	['Action', 'Adventure', 'Crime']
266	4577	5522	tt0486358	Jesus Camp	Levi Preaches Scene	2006.0	xXi-6s-qrQM	['Documentary']
267	6258	980	tt0297181	I Spy	Man of Action Scene	2002.0	HNPRZ2M3h-M	['Action', 'Adventure', 'Comedy']
268	5342	11	tt0109288	Blankman	The City's New Heroes Scene	1994.0	-mXoZz1dqMQ	['Comedy', 'Action', 'Crime']
269	16771	3065	tt0116253	Executive Decision	Boarding Party Scene	1996.0	LtFw6_YJiFs	['Action', 'Adventure', 'Thriller']
270	7235	16159	tt0037536	The Bells of St. Mary's		1945.0	KRhnyD4ZLkI	['Drama']
271	7689	20624	tt1046173	G.I. Joe: The Rise of Cobra	The Baroness Escapes	2009.0	_JZ7U3FsOJ4	['Action', 'Adventure', 'Sci-Fi']
272	1852	21761	tt0118842	Chasing Amy	The Definition of F***ing	1997.0	_eCWpUV7cOI	['Comedy', 'Drama', 'Romance']
273	16758	3803	tt0089175	Fright Night	Vampire Dance Trance Scene	1985.0	vfc3TGvcjEY	['Horror', 'Thriller']
274	11580	14663	tt0119822	As Good as It Gets	You Make Me Want to Be a Better Man	1997.0	A75AgrH5eqc	['Comedy', 'Drama', 'Romance']
275	16605	3549	tt0102492	My Girl	Do You Think I'm Pretty? Scene	1991.0	IE9S8CehYco	['Comedy', 'Drama', 'Family']
276	16321	7633	tt0470752	Ex Machina	You Shouldn't Trust Him	2015.0	jGAsihLnYqM	['Drama', 'Mystery', 'Sci-Fi']
277	12889	10177	tt0101587	City Slickers	I Hate Bullies	1991.0	2PPNVF1tT6o	['Comedy']
278	4664	1603	tt0078163	Revenge of the Pink Panther	The Silver Hornet Scene	1978.0	0z-FtAMg6Vw	['Comedy', 'Crime', 'Mystery']
279	497	24581	tt0144528	Nutty Professor 2: The Klumps	Sherman Tricks Buddy	2000.0	bxgZWv4Db5I	['Comedy', 'Romance', 'Sci-Fi']
280	7134	13554	tt0082416	The French Lieutenant's Woman	Scene Rehearsal	1981.0	KwDvrv9byqM	['Drama', 'Romance']
281	1285	13643	tt0070915	White Lightning	Sister Linda's Home of Unwed Mothers	1973.0	RzGyyYgXffQ	['Action', 'Drama', 'Crime']
282	334	2701	tt0101625	Once Upon a Crime	You're Jinxing Me Scene	1992.0	EYKOpaD_s1U	['Comedy', 'Crime', 'Mystery']
283	13680	23803	tt0076723	Slap Shot	Reg Taunts the Goalie	1977.0	c7tvfdSjRE4	['Comedy', 'Drama', 'Sport']
284	14463	6428	tt1051904	Goosebumps	Unhappy Slappy	2015.0	AtJ5phl1iVE	['Adventure', 'Comedy', 'Family']
285	11853	12730	tt0097613	The January Man	Nick vs. Door	1989.0	TsGOIi6JI1c	['Action', 'Crime', 'Mystery']
286	39	1372	tt0077504	The End	Straitjacket Surprise Scene	1978.0	tDD6wnNN-IQ	['Comedy', 'Drama']
287	8553	20139	tt0120082	Scream 2	That... Was Intense	1997.0	y8SLxD3ATw0	['Horror', 'Mystery']
288	9660	1068	tt0264734	Joseph: King of Dreams	Enslaved in Egypt Scene	2000.0	E-Ts3DuFLDg	['Animation', 'Adventure', 'Biography']
289	13155	224	tt0092605	Baby Boom	Inheriting a Baby Scene	1987.0	Mm9Y9JEmekY	['Comedy', 'Drama', 'Romance']
290	17351	24945	tt0099329	Cry-Baby	King	1990.0	3Nzc3Rezt3w	['Comedy', 'Musical']
291	13056	2845	tt0395169	Hotel Rwanda	There's Always Room Scene	2004.0	1Kk_oah-wCM	['Biography', 'Drama', 'History']
292	11134	5286	tt0099797	The Hot Spot	I Don't Know What I'm Doing Here Scene	1990.0	BANrqTBnEy4	['Crime', 'Drama', 'Romance']
293	16618	21342	tt0113101	Four Rooms	Did They Misbehave?	1995.0	RAKPzL6uNOg	['Comedy']
294	16332	20954	tt0094744	Big Top Pee-wee	Agriculture 101	1988.0	6Q2rF2uAH6g	['Adventure', 'Comedy', 'Romance']
295	11850	840	tt0097778	Look Who's Talking	Going Into Labor Scene	1989.0	BPuGsFSTy0Y	['Comedy']
296	14020	4039	tt1632708	Friends with Benefits	Times Square Flash Mob Scene	2011.0	-SkeK7t74oo	['Comedy', 'Romance']
297	4934	15765	tt0086508	Uncommon Valor	You Don't Ever Quit, Boy	1983.0	39-n35p2juk	['Action', 'Drama', 'Thriller']
298	12107	6115	tt0067992	Willy Wonka & the Chocolate Factory	You Lose! Good Day Sir! Scene	-1.0	fpK36FZmTFY	['Family', 'Fantasy', 'Musical']
299	16241	7100	tt0805564	Lars and the Real Girl	Dinner With the Real Girl	2007.0	gHWnmlpmub4	['Comedy', 'Drama', 'Romance']
300	4905	21795	tt0338096	Dirty Dancing: Havana Nights	In Each Other's Arms	2004.0	Znook3DEEaI	['Drama', 'Music', 'Romance']
301	4486	17487	tt0070895	Walking Tall	We'll Get the Rest of Them Buford!	1973.0	DLuROR8kLy8	['Action', 'Biography', 'Crime']
302	2401	4469	tt0990407	The Green Hornet	Heroes Beat Sidekicks Scene	2011.0	6wXeUrZ6p5E	['Action', 'Comedy']
303	15414	13825	tt0078790	The Apple		1980.0	pIvTIG3tWok	['Comedy', 'Family', 'Western']
304	325	16162	tt0037536	The Bells of St. Mary's	O Sanctissima	1945.0	oxjeihyxCnY	['Drama']
305	8269	13887	tt0076210	The Island of Dr. Moreau	Escaping the Island	1977.0	nDGZMXNYfF4	['Adventure', 'Fantasy', 'Horror']
306	5708	5161	tt1386703	Total Recall	Who the Hell Am I? Scene	2012.0	d_A4tfEukp4	['Action', 'Adventure', 'Sci-Fi']
307	12408	20104	tt0086465	Trading Places	Very Bad Santa	1983.0	V4705kE44Jc	['Comedy']
308	818	25899	tt1135084	Takers	Take Him Out	2010.0	wJnVVC4784c	['Action', 'Crime', 'Thriller']
309	10598	9564	tt0095016	Die Hard	McClane Jumps Scene	1988.0	LVpnmOXvBR0	['Action', 'Thriller']
310	14639	4157	tt0263488	Jeepers Creepers	Crazy Truck Driver Scene	2001.0	6QYw68kf4sI	['Horror', 'Mystery']
311	7671	17963	tt0098625	We're No Angels	Put My Name on That List!	1989.0	vJFN-ZPqCiQ	['Comedy', 'Crime']
312	5109	8393	tt0089200	Ghoulies	Dinner Party	1985.0	Z3yJF1FX9hY	['Comedy', 'Fantasy', 'Horror']
313	702	25913	tt1438254	Charlie St. Cloud	How to Hold a Baseball	2010.0	Uu31b0VHCc4	['Drama', 'Fantasy', 'Romance']
314	8781	12146	tt1586265	What to Expect When You're Expecting	One Baby Out	2012.0	iK6cDwd3yH4	['Comedy', 'Drama', 'Romance']
315	863	24217	tt0118715	The Big Lebowski	These Men Are Cowards Scene	-1.0	1M6oW6a0iAw	['Comedy', 'Crime', 'Sport']
316	14979	20954	tt0094744	Big Top Pee-wee	Agriculture 101	1988.0	6Q2rF2uAH6g	['Adventure', 'Comedy', 'Romance']
317	13132	2989	tt0101371	Article 99	Time to Pull the Plug Scene	1992.0	Qgx38Vxw7Bc	['Drama', 'Comedy']
318	14593	20375	tt0116313	The First Wives Club	Elise Liquidates	1996.0	AnPDhq6O8jo	['Comedy']
319	2819	21929	tt0192071	Get Over It	Sex Club Raid	2001.0	l0Io_aXWgkQ	['Comedy', 'Romance']
320	3687	14554	tt0838283	Step Brothers	Licking Dogsh**	2008.0	WVxz2j4_skI	['Comedy']
321	10490	18767	tt0815245	The Uninvited	I Don't Want To Hurt You	2009.0	UU8yY3gkZZ0	['Drama', 'Horror', 'Mystery']
322	10011	17171	tt0094072	Summer School	We're Psychopaths!	1987.0	-5Pku48YPFo	['Comedy', 'Romance']
323	8539	7105	tt0091983	Something Wild	Enjoy It While We Can	1986.0	D0Rs2n8eCPQ	['Comedy', 'Crime', 'Romance']
324	16718	21670	tt0117283	The Pallbearer	Nervous Phone Call	1996.0	ef77ViM-f14	['Comedy', 'Romance']
325	4113	4687	tt1489889	Central Intelligence	I Did the Thing! Scene	2016.0	YjfLp0bll5U	['Action', 'Comedy', 'Crime']
326	1304	25575	tt0099088	Back to the Future Part 3	Emmett to the Rescue	1990.0	LwuZzh79ds4	['Adventure', 'Comedy', 'Sci-Fi']
327	8541	18739	tt0113451	Jade	They Called Her	1995.0	0MU_p9wU5kQ	['Crime', 'Drama', 'Thriller']
328	10758	13348	tt0081071	The Long Riders	You're a Whore	1980.0	b2gz0vSh0J4	['Biography', 'Crime', 'Western']
329	6440	18277	tt0051745	Houseboat	Cheating the Ring Toss	1958.0	t-T4RYRUNWk	['Comedy', 'Drama', 'Family']
330	10191	9368	tt0320661	Kingdom of Heaven	Defending the Walls	2005.0	zzgvxdPlUwA	['Action', 'Adventure', 'Drama']
331	5180	26129	tt0105435	Sneakers	Changing the World	1992.0	coDtzN6bXAM	['Comedy', 'Crime', 'Drama']
332	14923	23986	tt0477080	Unstoppable	Runaway Train	2010.0	fKeNgrRRoN8	['Action', 'Thriller']
333	13266	13864	tt0087231	The Falcon and the Snowman	Predatory Behavior	1985.0	FD9lsX7gyeo	['Biography', 'Crime', 'Drama']
334	231	3967	tt1568346	The Girl with the Dragon Tattoo	Satisfying My Urges Scene	2011.0	gTakZ13l8xY	['Crime', 'Drama', 'Mystery']
335	8747	7980	tt0416212	The Secret Life of Bees	Send the Bees Love	2008.0	NUdXYkBhHkQ	['Drama']
336	11545	333	tt0110367	Little Women	I Shall Be Homesick for You Scene	1994.0	LJye4-HVyCU	['Drama', 'Family', 'Romance']
337	913	27070	tt0242653	The Matrix Revolutions	Crashing The Matrix	2003.0	FXKx1sX8ESs	['Action', 'Sci-Fi']
338	13063	5737	tt0109279	Black Beauty	Stable Fire Scene	1994.0	SXVUCgoOcfs	['Adventure', 'Drama', 'Family']
339	2736	6778	tt0780653	The Wolfman	Lawrence Transforms	2010.0	Dl4hTIp8QbM	['Drama', 'Fantasy', 'Horror']
340	11490	17267	tt0116240	The Evening Star	Make A Wish	1996.0	UnSxnVp8FzM	['Comedy', 'Drama', 'Romance']
341	8869	18403	tt0384680	The Weather Man	Camel Toe	2005.0	cSUVLAM8jx0	['Comedy', 'Drama']
342	16416	6923	tt0077766	Jaws 2	Open Wide	1978.0	pfVP6HBoflg	['Adventure', 'Drama', 'Horror']
343	10968	24067	tt0120780	Out of Sight	Jail Break Scene	1998.0	SZfw1S80QoQ	['Comedy', 'Crime', 'Drama']
344	16809	96	tt0082782	My Bloody Valentine	Laundromat Lashing Scene	1981.0	acZDS8WDtHs	['Horror', 'Mystery', 'Thriller']
345	11078	3624	tt0371246	Spanglish	Hypocritical Scene	2004.0	pCFld9GCy_Q	['Comedy', 'Drama', 'Romance']
346	15220	12235	tt0075148	Rocky	Breakfast of Champions	1976.0	snqs566G_Zg	['Drama', 'Sport']
347	377	18493	tt0069097	Play It Again, Sam	A Three Foot Band-Aid	1972.0	fniTZP_4V1M	['Comedy', 'Romance']
348	1965	18229	tt0408985	Last Holiday	Strange Spa Treatments	2006.0	Wg3iwI32C5Q	['Comedy', 'Romance']
349	17479	13787	tt0089730	Once Bitten	Rescuing Robin	1985.0	t3c_a9M1E7s	['Comedy', 'Fantasy', 'Horror']
350	5638	1149	tt0093999	Snow White	Mirror Mirror Scene	1987.0	8xorDb45ajE	['Family', 'Fantasy', 'Musical']
351	15	17930	tt0373908	The Honeymooners	Bad Investments	2005.0	G5nY_snMhic	['Comedy', 'Drama', 'Family']
352	14298	26743	tt0427327	Hairspray	The Corny Collins Show	2007.0	1B8juGIsDl8	['Comedy', 'Drama', 'Musical']
353	16459	3138	tt0120094	Selena	I Love Him Scene	1997.0	f86_fLGHu6M	['Biography', 'Drama', 'Music']
354	5343	17442	tt0282120	The Wild Thornberrys Movie	Debbie's New Friend	2002.0	gW3KZsBwQzw	['Animation', 'Adventure', 'Comedy']
355	281	20310	tt0054698	Breakfast at Tiffany's	Stealing for the Thrill	1961.0	YQdnuL6YRBc	['Comedy', 'Drama', 'Romance']
356	12178	7270	tt0044081	A Streetcar Named Desire	You Must Be Stanley	1951.0	V6TrgQxf3lk	['Drama']
357	2063	23441	tt0317198	Bridget Jones: The Edge of Reason	Jellyfisher Alert	2004.0	smxGSlqjZNk	['Comedy', 'Drama', 'Romance']
358	2101	1823	tt0061791	How to Succeed in Business Without Really Trying	I Believe In You Scene	1967.0	GwvrEz7vTZY	['Comedy', 'Musical']
359	3504	2954	tt0094894	Colors	Five Names Scene	1988.0	jn_D02Tvr4k	['Action', 'Crime', 'Drama']
360	2485	21262	tt0117381	Fear	David Kills Gary	1996.0	tSXp2wB6kXQ	['Crime', 'Drama', 'Mystery']
361	5688	25369	tt0913354	Armored	Trying to Fool the Cops	2009.0	dnThWk9ib1c	['Action', 'Crime', 'Thriller']
362	4467	5181	tt0457572	Fido	Zombies Can't Drink Scene	2006.0	dK2oGZK490w	['Comedy', 'Drama', 'Horror']
363	4706	6770	tt0780653	The Wolfman	Wolf in a Gypsy Camp	2010.0	tbdHhLOzT-Y	['Drama', 'Fantasy', 'Horror']
364	12784	18584	tt0120844	Star Trek: Insurrection	Holographic Ship	1998.0	-1gCG8m1SHU	['Action', 'Adventure', 'Sci-Fi']
365	17679	9453	tt0089370	The Jewel of the Nile	A Lucky Reunion	1985.0	w5PGP9-_x5E	['Action', 'Adventure', 'Comedy']
366	8318	20868	tt0083511	48 Hrs.	End of Story	1982.0	FWEQfN39sTo	['Action', 'Comedy', 'Crime']
367	12958	25070	tt1194263	Get Low	A Fair Price	2009.0	yzGKgnbclz8	['Drama', 'Mystery']
368	15285	13174	tt1291584	Warrior	You're Trying?	2011.0	XVePWDEck4w	['Drama', 'Sport']
369	6576	19108	tt0264472	Changing Lanes	I Want My Time Back	2002.0	KtekLRYl3q8	['Drama', 'Thriller']
370	15447	1920	tt0060921	The Russians Are Coming! The Russians Are Coming!	Arnold Benedict Scene	1966.0	JNcNy7bJxDg	['Comedy', 'War']
371	10637	4222	tt1204975	Last Vegas	Mafia Bosses Scene	2013.0	mmSNq3ELTDE	['Comedy', 'Drama']
372	3091	6323	tt0413300	Spider Man 3	Jazz Club Dance Scene	2007.0	iX23r272kqg	['Action', 'Sci-Fi']
373	14555	14764	tt0305224	Anger Management	Monk Fight	2003.0	1cekfpK8mZQ	['Comedy']
374	6761	5970	tt0787470	Balls Out	Paralyzed Penis Scene	-1.0	hkEXnpQ_c5I	['Comedy', 'Sport']
375	16180	7963	tt0082971	Raiders of the Lost Ark	Sword vs. Gun	1981.0	vdnA-ESWcPs	['Action', 'Adventure']
376	2539	9045	tt1323594	Despicable Me	Bedtime Story	2010.0	Z4DDrBjEBHE	['Animation', 'Comedy', 'Family']
377	13885	14526	tt0800003	Delta Farce	Eastbound and Down	2007.0	2DkHvEZSBOg	['Action', 'Adventure', 'Comedy']
378	16174	14208	tt0091055	Firewalker	Attack of the Natives	1986.0	xKvmGfNhbF0	['Action', 'Adventure', 'Comedy']
379	4268	17136	tt0184907	Snow Day	Taking the Mic	2000.0	MlRFw1CvPd4	['Adventure', 'Comedy', 'Family']
380	15703	17766	tt0158493	Belly	Jamaican Assassination	1998.0	JnFHE_crn0o	['Crime', 'Drama']
381	17121	8085	tt0120654	Dirty Work	Release the Skunks!	1998.0	9z5YYwpysWs	['Comedy']
382	11863	8999	tt0473308	Waitress	Professional Relationship	2007.0	8EcrxgHLhIg	['Comedy', 'Drama', 'Romance']
383	548	18080	tt0055871	The Counterfeit Traitor	Precautionary Measures	1962.0	ORy5ULEbQ48	['Drama', 'Thriller', 'War']
384	2709	9562	tt0095016	Die Hard	Welcome To The Party, Pal Scene	1988.0	I6wRZCV7naE	['Action', 'Thriller']
385	14284	2393	tt0455944	The Equalizer	Deadly Diner Patron Scene	2014.0	BdZgC84uYUo	['Action', 'Crime', 'Thriller']
386	7246	19382	tt0102975	Star Trek: The Undiscovered Country	A Klingon Trial	1991.0	Bf4YINfjQaQ	['Action', 'Adventure', 'Sci-Fi']
387	10170	5018	tt0472181	The Smurfs	Clumsy Smurfs the Day Scene	2011.0	x7qvOFN1QZg	['Animation', 'Adventure', 'Comedy']
388	17095	15799	tt0206275	Save the Last Dance	It Ain't Over	2001.0	jgcD-DHpPR0	['Drama', 'Music', 'Romance']
389	8299	6283	tt0119282	Hercules	Your Legend Ends Here Scene	-1.0	5EeD0NiVALs	['Animation', 'Adventure', 'Comedy']
390	7626	2930	tt0041090	Adam's Rib	Equal Rights for Women Scene	1949.0	VR0NIF6PbCo	['Comedy', 'Drama', 'Romance']
391	5803	26894	tt0087363	Gremlins	The Deagle Has Landed	1984.0	KBaCHull47I	['Comedy', 'Fantasy', 'Horror']
392	6501	16123	tt0109254	Beverly Hills Cop 3	Billy's Green Lines	1994.0	2vjWxyJtUdo	['Action', 'Comedy', 'Crime']
393	8217	9433	tt0388125	In Her Shoes	The Art of Losing	2005.0	YP2dblWITA0	['Comedy', 'Drama', 'Romance']
394	7256	1542	tt0082348	Excalibur	King Arthur vs. Lancelot Scene	1981.0	Af-N8CLLoqU	['Adventure', 'Drama', 'Fantasy']
395	280	24544	tt0258463	The Bourne Identity	No Papers	2002.0	SHgs3LFLBzY	['Action', 'Mystery', 'Thriller']
396	11431	2971	tt0077838	The Last Waltz	Up on Cripple Creek Scene	1978.0	JsdUzN20Sow	['Documentary', 'Biography', 'Music']
397	12176	12280	tt0367085	Soul Plane	Airport Security	2004.0	n5PnSNCFBYs	['Comedy']
398	16900	25511	tt0129290	Patch Adams	I Want to Help People	1998.0	MKl8s0EO5T4	['Biography', 'Comedy', 'Drama']
399	1001	8461	tt0377471	Be Cool	That's Not Gangsta	2005.0	51euUliFZ-w	['Comedy', 'Crime', 'Drama']
400	2751	24849	tt0096874	Back to the Future Part 2	Hover Board Chase	1989.0	TkyLnWm1iCs	['Adventure', 'Comedy', 'Sci-Fi']
401	14267	18816	tt0995039	Ghost Town	You're Sick	2008.0	qlUmBE6uGu8	['Comedy', 'Drama', 'Fantasy']
402	7577	2655	tt1528854	Daddy's Home	Bedtime Stories Scene	2015.0	3OFda9AT-U4	['Comedy', 'Family']
403	10801	25812	tt0089560	Mask	A Hooker for Rocky	1985.0	kearXmroxUM	['Biography', 'Drama']
404	7947	21969	tt0300051	Jersey Girl	Renting Porn	2004.0	GU_FUlOapf8	['Comedy', 'Drama', 'Romance']
405	4454	7643	tt1356864	I'm Still Here	Ben Stiller Meeting	2010.0	oLQ5NOAIAw0	['Comedy', 'Drama', 'Music']
406	11526	14980	tt0181536	Finding Forrester	A Friend of Integrity	2000.0	F6y4B_BFrJ4	['Drama']
407	17233	12728	tt0097613	The January Man	Cheap Wine	1989.0	_2EQFo-vIH0	['Action', 'Crime', 'Mystery']
408	7017	26158	tt0104070	Death Becomes Her	Eternal Youth	1992.0	yqTTejoQVXw	['Comedy', 'Fantasy', 'Horror']
409	15367	6673	tt0339291	A Series of Unfortunate Events	The Letter That Never Came	2004.0	WrfxIymvEhQ	['Adventure', 'Comedy', 'Family']
410	15599	23910	tt0762107	I Now Pronounce You Chuck & Larry	An Awkward Proposal	2007.0	Dwnkxpu0l3c	['Comedy', 'Romance']
411	10920	9344	tt0100114	Marked for Death	Bulldozer Sandwich	1990.0	oHOnldgbjy8	['Action', 'Adventure', 'Crime']
412	6697	7840	tt0097576	Indiana Jones and the Last Crusade	Motorcycle Chase	1989.0	ilV5Qt01eyc	['Action', 'Adventure']
413	10221	4611	tt0093091	Ghoulies II	Conjuring a Giant Ghoulie Scene	1988.0	T2ph28ghuEU	['Comedy', 'Horror']
414	4095	3832	tt0310793	Bowling for Columbine	Marilyn Manson Talks About Fear Scene	2002.0	oeQ4HWhPEdA	['Documentary', 'Crime', 'Drama']
415	17390	14408	tt0085811	Krull	A Changeling	1983.0	EDdsxJLhp-E	['Action', 'Adventure', 'Fantasy']
416	1563	23493	tt0243155	Bridget Jones's Diary	The Fireman's Pole	2001.0	X3vQPmO3i7Y	['Comedy', 'Drama', 'Romance']
417	2793	9391	tt0036613	Arsenic and Old Lace	The Cellar's Crowded Already	1944.0	BDLvzvFFRu8	['Comedy', 'Crime', 'Thriller']
418	11795	6779	tt0103956	Child's Play 3	They're Using Live Rounds! Scene	1991.0	gG1XmKlqhIU	['Horror', 'Thriller']
