	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
300	frames\Action_Adventure\nA1lAszNSoI\46.jpg	Act_Adv	0	1	0	0
301	frames\Action_Adventure\BnnCQlp2msk\3036.jpg	Act_Adv	0	1	0	0
302	frames\Drama\aE4h5rX9u3U\966.jpg	Drama	1	0	0	0
303	frames\Adventure_Comedy\UfHqN7KPZ5s\46.jpg	Act_Adv	0	1	0	0
304	frames\Comedy\VXx_DVHO0go\2116.jpg	Com_Rom	0	0	1	0
305	frames\Comedy\W_fixpI0BL8\506.jpg	Com_Rom	0	0	1	0
306	frames\Adventure_Comedy\xfF-ZL3xvxw\1886.jpg	Act_Adv	0	1	0	0
307	frames\Action_Adventure\x0Ev2qiY08M\966.jpg	Act_Adv	0	1	0	0
308	frames\Drama_Romance\OlPauBNIDAQ\2346.jpg	Com_Rom	0	0	1	0
309	frames\Comedy_Horror\yhjD1CmE9gs\1886.jpg	Thr_Hor_Cri	0	0	0	1
310	frames\Adventure_Comedy\sNGlmsj6C-E\1426.jpg	Act_Adv	0	1	0	0
311	frames\Comedy_Romance\HOoHh7wHtvQ\506.jpg	Com_Rom	0	0	1	0
312	frames\Action_Adventure\vYH5urNq1Ao\736.jpg	Act_Adv	0	1	0	0
313	frames\Drama\M9phuyRknPw\46.jpg	Drama	1	0	0	0
314	frames\Comedy_Drama\ifjmJHoUzc8\2806.jpg	Com_Rom	0	0	1	0
315	frames\Crime_Drama\oZePQEUplJs\46.jpg	Thr_Hor_Cri	0	0	0	1
316	frames\Adventure_Thriller\sIY7BQkbIT8\2116.jpg	Thr_Hor_Cri	0	0	0	1
317	frames\Action_Comedy\tLXNDzc-2fA\3956.jpg	Act_Adv	0	1	0	0
318	frames\Horror\71Nmq8VOKnY\2346.jpg	Thr_Hor_Cri	0	0	0	1
319	frames\Action\K40Gt3dk1LY\506.jpg	Act_Adv	0	1	0	0
320	frames\Comedy\yJBIO7B_XI4\966.jpg	Com_Rom	0	0	1	0
321	frames\Comedy_Romance\qvFBGYjAXW8\1656.jpg	Com_Rom	0	0	1	0
322	frames\Comedy\nBQDz9PiMDU\506.jpg	Com_Rom	0	0	1	0
323	frames\Action_Crime\osfdb5BrLPI\506.jpg	Thr_Hor_Cri	0	0	0	1
324	frames\Comedy_Drama\pxSjP6JkAis\1196.jpg	Com_Rom	0	0	1	0
325	frames\Horror_Thriller\06qgPR9Eqww\2806.jpg	Thr_Hor_Cri	0	0	0	1
326	frames\Comedy\hwpHOq3Xbks\966.jpg	Com_Rom	0	0	1	0
327	frames\Comedy\mDUSjBiHYeY\2346.jpg	Com_Rom	0	0	1	0
328	frames\Comedy\TIu_CYwemFo\1656.jpg	Com_Rom	0	0	1	0
329	frames\Horror\g3a9qZnTzJQ\506.jpg	Thr_Hor_Cri	0	0	0	1
330	frames\Comedy_Crime\uIUCcORbMvg\276.jpg	Thr_Hor_Cri	0	0	0	1
331	frames\Adventure\Wuer3mLqIxc\3726.jpg	Act_Adv	0	1	0	0
332	frames\Adventure_Comedy\oqEm8mihoA4\2116.jpg	Act_Adv	0	1	0	0
333	frames\Action_Adventure\Bf4YINfjQaQ\1426.jpg	Act_Adv	0	1	0	0
334	frames\Thriller\eb46yXP211w\276.jpg	Thr_Hor_Cri	0	0	0	1
335	frames\Comedy\VY6PAkLG2p4\1886.jpg	Com_Rom	0	0	1	0
336	frames\Comedy_Drama\jXb09CCPFO4\2346.jpg	Com_Rom	0	0	1	0
337	frames\Crime_Drama\-o2z2G3y50M\46.jpg	Thr_Hor_Cri	0	0	0	1
338	frames\Comedy_Crime\a_DkEkfAO4s\3036.jpg	Thr_Hor_Cri	0	0	0	1
339	frames\Action_Adventure\3NpYTks1mDI\2806.jpg	Act_Adv	0	1	0	0
340	frames\Romance\aqIYxDk4vh8\2116.jpg	Com_Rom	0	0	1	0
341	frames\Adventure_Comedy\QxNZJZrkdM0\966.jpg	Act_Adv	0	1	0	0
342	frames\Drama_Romance\ptcDoIfzLtI\506.jpg	Com_Rom	0	0	1	0
343	frames\Adventure\DDueSsFUqc4\46.jpg	Act_Adv	0	1	0	0
344	frames\Action_Drama\XUdBdsMc5EQ\46.jpg	Act_Adv	0	1	0	0
345	frames\Comedy\8xBrQp4oZs0\1196.jpg	Com_Rom	0	0	1	0
346	frames\Comedy\uA7BbE1cF2U\2346.jpg	Com_Rom	0	0	1	0
347	frames\Action_Drama\5HksV7ZFuhM\1426.jpg	Act_Adv	0	1	0	0
348	frames\Action\4frYhsIGjJU\3266.jpg	Act_Adv	0	1	0	0
349	frames\Adventure_Comedy\de_Dik7HT6E\1656.jpg	Act_Adv	0	1	0	0
350	frames\Drama\FQLXXM-nktc\2116.jpg	Drama	1	0	0	0
351	frames\Drama_Horror\-p4TkuB20bs\966.jpg	Thr_Hor_Cri	0	0	0	1
352	frames\Action_Adventure\n-mpifTiPV4\966.jpg	Act_Adv	0	1	0	0
353	frames\Action_Adventure\ersxqFwDkWA\2576.jpg	Act_Adv	0	1	0	0
354	frames\Drama\Ph6hXpPbl0s\966.jpg	Drama	1	0	0	0
355	frames\Comedy\0DFBoLZC3Bw\1656.jpg	Com_Rom	0	0	1	0
356	frames\Drama_Horror\sHFXRjwKOG8\1886.jpg	Thr_Hor_Cri	0	0	0	1
357	frames\Drama\u0ttQ8Dn7LM\3036.jpg	Drama	1	0	0	0
358	frames\Drama\uBAd6Nfv3uE\2346.jpg	Drama	1	0	0	0
359	frames\Horror_Thriller\Y9Nt3hlMUUI\276.jpg	Thr_Hor_Cri	0	0	0	1
360	frames\Action_Adventure\QXeYlaZJ64k\2806.jpg	Act_Adv	0	1	0	0
361	frames\Comedy_Romance\yL3JcykFL40\46.jpg	Com_Rom	0	0	1	0
362	frames\Horror_Thriller\tD3vc9KZ9lQ\276.jpg	Thr_Hor_Cri	0	0	0	1
363	frames\Horror_Thriller\tD3vc9KZ9lQ\1656.jpg	Thr_Hor_Cri	0	0	0	1
364	frames\Action_Horror\urbo6F_qD5k\1656.jpg	Thr_Hor_Cri	0	0	0	1
365	frames\Comedy\rDTZ6A5zsYc\966.jpg	Com_Rom	0	0	1	0
366	frames\Horror\F9b76RWM7qE\276.jpg	Thr_Hor_Cri	0	0	0	1
367	frames\Action_Adventure\i2gVXd7FzhQ\3956.jpg	Act_Adv	0	1	0	0
368	frames\Drama\FyCJ-hUXQ7o\2576.jpg	Drama	1	0	0	0
369	frames\Action_Comedy\33NlZaZVCgw\1886.jpg	Act_Adv	0	1	0	0
370	frames\Action_Adventure\vYH5urNq1Ao\2116.jpg	Act_Adv	0	1	0	0
371	frames\Action_Thriller\HhbADfa8rmY\276.jpg	Thr_Hor_Cri	0	0	0	1
372	frames\Action_Adventure\o4ARk91_ptU\1656.jpg	Act_Adv	0	1	0	0
373	frames\Comedy\rxCuYueuyxM\2806.jpg	Com_Rom	0	0	1	0
374	frames\Action_Adventure\2pVPaPFm5iI\2576.jpg	Act_Adv	0	1	0	0
375	frames\Drama\5Ay5GqJwHF8\736.jpg	Drama	1	0	0	0
376	frames\Crime_Drama\OXaqam1ZdZs\1196.jpg	Thr_Hor_Cri	0	0	0	1
377	frames\Action_Comedy\svwcgrDZVPw\1426.jpg	Act_Adv	0	1	0	0
378	frames\Comedy_Drama\UVOJk8TFwpQ\506.jpg	Com_Rom	0	0	1	0
379	frames\Action_Adventure\LpxwR_9EhlY\2116.jpg	Act_Adv	0	1	0	0
380	frames\Drama\_3GmO3aiBKY\2116.jpg	Drama	1	0	0	0
381	frames\Action_Adventure\sQA199D8U2g\3266.jpg	Act_Adv	0	1	0	0
382	frames\Adventure_Comedy\nr7ui14-O_Q\1426.jpg	Act_Adv	0	1	0	0
383	frames\Drama\HGU3PRBxQiw\1656.jpg	Drama	1	0	0	0
384	frames\Drama\5Ddap2Pyhtw\2576.jpg	Drama	1	0	0	0
385	frames\Romance\g3jImb6V4wI\1426.jpg	Com_Rom	0	0	1	0
386	frames\Comedy_Romance\RH4cgOQjITc\276.jpg	Com_Rom	0	0	1	0
387	frames\Crime_Drama\XNZRK35VNrk\2116.jpg	Thr_Hor_Cri	0	0	0	1
388	frames\Adventure_Drama\fEcClEBT6QU\2806.jpg	Act_Adv	0	1	0	0
389	frames\Adventure_Drama\WbW8GgAWKi8\1426.jpg	Act_Adv	0	1	0	0
390	frames\Adventure_Comedy\sNGlmsj6C-E\276.jpg	Act_Adv	0	1	0	0
391	frames\Drama\3cDavZFKopc\506.jpg	Drama	1	0	0	0
392	frames\Crime\LHVll_0Hmh4\46.jpg	Thr_Hor_Cri	0	0	0	1
393	frames\Drama_Thriller\Is5sRHNIAwE\3496.jpg	Thr_Hor_Cri	0	0	0	1
394	frames\Action_Horror\XAw8Qpr0NK0\736.jpg	Thr_Hor_Cri	0	0	0	1
395	frames\Comedy_Romance\kZg0_oypRpU\966.jpg	Com_Rom	0	0	1	0
396	frames\Comedy\kntQNeSge5s\2116.jpg	Com_Rom	0	0	1	0
397	frames\Comedy\EOQeU_6vbeg\3956.jpg	Com_Rom	0	0	1	0
398	frames\Action_Drama\TcndF9QpYAU\1196.jpg	Act_Adv	0	1	0	0
399	frames\Crime_Drama\ZI1jKmWANP0\506.jpg	Thr_Hor_Cri	0	0	0	1
400	frames\Adventure_Comedy\mz6dgt11n-E\506.jpg	Act_Adv	0	1	0	0
401	frames\Adventure_Horror\wa1uJbTy6XE\1656.jpg	Thr_Hor_Cri	0	0	0	1
402	frames\Adventure_Comedy\f-DgdMpSo7c\276.jpg	Act_Adv	0	1	0	0
403	frames\Drama_Horror\YptUTTJjUVs\966.jpg	Thr_Hor_Cri	0	0	0	1
404	frames\Adventure_Comedy\yjF_gSu6xCQ\506.jpg	Act_Adv	0	1	0	0
405	frames\Drama\QxXRhbuqFEw\2116.jpg	Drama	1	0	0	0
406	frames\Action_Crime\NJIjNs_s2NI\1426.jpg	Thr_Hor_Cri	0	0	0	1
407	frames\Comedy_Romance\cZP4yFO6l78\1196.jpg	Com_Rom	0	0	1	0
408	frames\Action_Thriller\2ETruidd5lQ\1426.jpg	Thr_Hor_Cri	0	0	0	1
409	frames\Adventure_Comedy\-qSADHn4nqw\276.jpg	Act_Adv	0	1	0	0
410	frames\Action_Thriller\HU7Ga7qTLDU\2576.jpg	Thr_Hor_Cri	0	0	0	1
411	frames\Comedy_Crime\MMSpFkvPOAM\2576.jpg	Thr_Hor_Cri	0	0	0	1
412	frames\Comedy_Horror\yqTTejoQVXw\2346.jpg	Thr_Hor_Cri	0	0	0	1
413	frames\Action_Adventure\z08tZYDrY_8\506.jpg	Act_Adv	0	1	0	0
414	frames\Action_Comedy\vqqGZBRBLcM\1656.jpg	Act_Adv	0	1	0	0
415	frames\Action_Thriller\NzfSLgWkTlY\2346.jpg	Thr_Hor_Cri	0	0	0	1
416	frames\Drama\HJKL8Ta-kt8\3036.jpg	Drama	1	0	0	0
417	frames\Comedy_Romance\E0aNsWbWr1s\2116.jpg	Com_Rom	0	0	1	0
418	frames\Action_Comedy\LWWG1eKmylY\1426.jpg	Act_Adv	0	1	0	0
419	frames\Comedy_Drama\v96ND45Aqmo\2806.jpg	Com_Rom	0	0	1	0
420	frames\Comedy_Romance\HOoHh7wHtvQ\2116.jpg	Com_Rom	0	0	1	0
421	frames\Action_Adventure\IMT0EqTWI6I\1426.jpg	Act_Adv	0	1	0	0
422	frames\Comedy_Drama\27U6dyYE9rA\2116.jpg	Com_Rom	0	0	1	0
423	frames\Drama\e1bMBM_rgwQ\1656.jpg	Drama	1	0	0	0
424	frames\Comedy_Romance\Ls9p2CEVQMo\506.jpg	Com_Rom	0	0	1	0
425	frames\Action_Adventure\TvoWGxM8TU8\46.jpg	Act_Adv	0	1	0	0
426	frames\Horror\upwUN92OAQU\736.jpg	Thr_Hor_Cri	0	0	0	1
427	frames\Crime_Drama\Gm1BZxc4tmk\2346.jpg	Thr_Hor_Cri	0	0	0	1
428	frames\Action_Drama\EuSGUhhmYfk\1886.jpg	Act_Adv	0	1	0	0
429	frames\Comedy\6wJXBUfcIOE\1656.jpg	Com_Rom	0	0	1	0
430	frames\Horror_Thriller\EMpPWRLRQZY\1196.jpg	Thr_Hor_Cri	0	0	0	1
431	frames\Comedy_Drama\_4DRXSdPuCo\2576.jpg	Com_Rom	0	0	1	0
432	frames\Adventure\DDueSsFUqc4\2346.jpg	Act_Adv	0	1	0	0
433	frames\Drama_Romance\L8cLSkIAgJ4\276.jpg	Com_Rom	0	0	1	0
434	frames\Action_Comedy\CdppQAIYPzY\46.jpg	Act_Adv	0	1	0	0
435	frames\Drama_Horror\AJQd_pt3-pk\276.jpg	Thr_Hor_Cri	0	0	0	1
436	frames\Adventure_Comedy\HmwZxnQbox8\3036.jpg	Act_Adv	0	1	0	0
437	frames\Adventure_Comedy\gW3KZsBwQzw\1656.jpg	Act_Adv	0	1	0	0
438	frames\Drama_Thriller\dXBUdCvqpNg\1426.jpg	Thr_Hor_Cri	0	0	0	1
439	frames\Adventure_Comedy\de_Dik7HT6E\1196.jpg	Act_Adv	0	1	0	0
440	frames\Adventure_Comedy\ghUFMbHmw8s\966.jpg	Act_Adv	0	1	0	0
441	frames\Action_Adventure\qgRXFJqB-9Q\736.jpg	Act_Adv	0	1	0	0
442	frames\Comedy_Crime\4jv8ZCoQyZE\1426.jpg	Thr_Hor_Cri	0	0	0	1
443	frames\Comedy\_fPBDSFxGq4\276.jpg	Com_Rom	0	0	1	0
444	frames\Drama\MEU2EJBkJcs\736.jpg	Drama	1	0	0	0
445	frames\Adventure_Comedy\rjnLGy6uWKc\2116.jpg	Act_Adv	0	1	0	0
446	frames\Drama_Thriller\lPCt2BBqR2k\2116.jpg	Thr_Hor_Cri	0	0	0	1
447	frames\Action_Crime\dlYo5IHqD80\2116.jpg	Thr_Hor_Cri	0	0	0	1
448	frames\Drama\hJUtiOm9dLY\2116.jpg	Drama	1	0	0	0
449	frames\Action_Thriller\IjrWOZby8s8\506.jpg	Thr_Hor_Cri	0	0	0	1
450	frames\Drama\3cTyY36ENxY\1196.jpg	Drama	1	0	0	0
451	frames\Comedy_Romance\-JbSkxI2DrY\736.jpg	Com_Rom	0	0	1	0
452	frames\Adventure\GM5WI4MTXzc\2116.jpg	Act_Adv	0	1	0	0
453	frames\Action_Adventure\gOJJm_cSRds\966.jpg	Act_Adv	0	1	0	0
454	frames\Drama\_ZzKJflnVHU\276.jpg	Drama	1	0	0	0
455	frames\Action_Adventure\UwTKqqfS8FQ\966.jpg	Act_Adv	0	1	0	0
456	frames\Adventure\VKhEFVAoScI\506.jpg	Act_Adv	0	1	0	0
457	frames\Drama\55gq831fmzE\1886.jpg	Drama	1	0	0	0
458	frames\Drama_Horror\iQJh6I8kH_E\46.jpg	Thr_Hor_Cri	0	0	0	1
459	frames\Action_Crime\UY89o4QFvQM\1426.jpg	Thr_Hor_Cri	0	0	0	1
460	frames\Crime_Drama\EkRzpc98bwc\276.jpg	Thr_Hor_Cri	0	0	0	1
461	frames\Comedy_Drama\WI00FLWTRrY\966.jpg	Com_Rom	0	0	1	0
462	frames\Action_Adventure\UsZNj9srzR8\966.jpg	Act_Adv	0	1	0	0
463	frames\Adventure_Comedy\dtgOzzBMl2o\966.jpg	Act_Adv	0	1	0	0
464	frames\Comedy_Drama\dMOQv0rb6DY\1196.jpg	Com_Rom	0	0	1	0
465	frames\Action_Adventure\9yDL0AKUCKo\2346.jpg	Act_Adv	0	1	0	0
466	frames\Comedy_Romance\01OfrTMVeD8\46.jpg	Com_Rom	0	0	1	0
467	frames\Horror_Thriller\uifDWAJ6rBY\506.jpg	Thr_Hor_Cri	0	0	0	1
468	frames\Adventure_Comedy\f_G1oYcHFsk\1656.jpg	Act_Adv	0	1	0	0
469	frames\Action\k6dRH6fO3Xw\1426.jpg	Act_Adv	0	1	0	0
470	frames\Drama\kFCUCnNKmmI\276.jpg	Drama	1	0	0	0
471	frames\Action_Thriller\lR6vy0i_rRU\1656.jpg	Thr_Hor_Cri	0	0	0	1
472	frames\Drama_Romance\Dpz8L-thRmc\2806.jpg	Com_Rom	0	0	1	0
473	frames\Adventure_Comedy\tlSZa51g_rc\736.jpg	Act_Adv	0	1	0	0
474	frames\Crime\b2gz0vSh0J4\276.jpg	Thr_Hor_Cri	0	0	0	1
475	frames\Drama_Romance\XEQJU3VPjHU\1196.jpg	Com_Rom	0	0	1	0
476	frames\Thriller\Z_0TQHoV_2I\2346.jpg	Thr_Hor_Cri	0	0	0	1
477	frames\Drama\8cQVspzP0Ms\2116.jpg	Drama	1	0	0	0
478	frames\Adventure_Comedy\urnRVr1P2bc\1426.jpg	Act_Adv	0	1	0	0
479	frames\Comedy_Drama\8Lv0BuXTgoY\276.jpg	Com_Rom	0	0	1	0
480	frames\Drama_Horror\ev-4cz3hlr0\1196.jpg	Thr_Hor_Cri	0	0	0	1
481	frames\Comedy_Crime\1M6oW6a0iAw\2346.jpg	Thr_Hor_Cri	0	0	0	1
482	frames\Adventure\oY0spjrKFdM\276.jpg	Act_Adv	0	1	0	0
483	frames\Drama\6VUfXGlADjU\506.jpg	Drama	1	0	0	0
484	frames\Comedy\1jQP0Y2T2OQ\1426.jpg	Com_Rom	0	0	1	0
485	frames\Action\K40Gt3dk1LY\966.jpg	Act_Adv	0	1	0	0
486	frames\Comedy_Romance\mcUWG23hqvw\966.jpg	Com_Rom	0	0	1	0
487	frames\Drama\A2yqIm58ULo\2346.jpg	Drama	1	0	0	0
488	frames\Action_Adventure\29Pg9Oo6P2w\3496.jpg	Act_Adv	0	1	0	0
489	frames\Drama\Ih-_ZmPZ1x8\46.jpg	Drama	1	0	0	0
490	frames\Drama\RsJmRjseSzo\506.jpg	Drama	1	0	0	0
491	frames\Action_Adventure\uQLeZO2Z1YQ\736.jpg	Act_Adv	0	1	0	0
492	frames\Drama_Romance\XEQJU3VPjHU\2576.jpg	Com_Rom	0	0	1	0
493	frames\Comedy\fZt8dti-r14\2346.jpg	Com_Rom	0	0	1	0
494	frames\Drama_Romance\aW4tjKzDEDU\506.jpg	Com_Rom	0	0	1	0
495	frames\Action\EegnTsyPDF4\2346.jpg	Act_Adv	0	1	0	0
496	frames\Action_Drama\dRz8OjNEtaI\966.jpg	Act_Adv	0	1	0	0
497	frames\Adventure\pQT-QFy5Nig\3726.jpg	Act_Adv	0	1	0	0
498	frames\Action_Crime\LMT8UN9bSiA\46.jpg	Thr_Hor_Cri	0	0	0	1
499	frames\Drama\DHL2KTvQ_eQ\2806.jpg	Drama	1	0	0	0
500	frames\Comedy\kTk2jXiuo9s\46.jpg	Com_Rom	0	0	1	0
501	frames\Comedy_Drama\SqaM88u082Y\3496.jpg	Com_Rom	0	0	1	0
502	frames\Action_Horror\SwGjsWSn8ak\506.jpg	Thr_Hor_Cri	0	0	0	1
503	frames\Action_Thriller\I3znSbbu9IU\1426.jpg	Thr_Hor_Cri	0	0	0	1
504	frames\Adventure_Comedy\mIvQRRVbt9E\1196.jpg	Act_Adv	0	1	0	0
505	frames\Drama_Romance\YGenu4ZFnmQ\2576.jpg	Com_Rom	0	0	1	0
506	frames\Action_Adventure\vvDkLhvUa2o\46.jpg	Act_Adv	0	1	0	0
507	frames\Crime_Drama\zvy5tDkETfQ\1886.jpg	Thr_Hor_Cri	0	0	0	1
508	frames\Comedy_Drama\ONRLZIY7gbs\966.jpg	Com_Rom	0	0	1	0
509	frames\Thriller\1vmnp7ghGPk\2116.jpg	Thr_Hor_Cri	0	0	0	1
510	frames\Action_Crime\moYXL6hX8vI\966.jpg	Thr_Hor_Cri	0	0	0	1
511	frames\Comedy_Horror\JtW17JUoeUs\966.jpg	Thr_Hor_Cri	0	0	0	1
512	frames\Adventure_Drama\s_7PfocHTmc\1656.jpg	Act_Adv	0	1	0	0
513	frames\Drama\pBq_lpX9LTw\2116.jpg	Drama	1	0	0	0
514	frames\Comedy\aKtrjeCFCAg\46.jpg	Com_Rom	0	0	1	0
515	frames\Crime_Thriller\0IQgjMYWVGc\966.jpg	Thr_Hor_Cri	0	0	0	1
516	frames\Action_Comedy\4nSA_B8pC_s\1656.jpg	Act_Adv	0	1	0	0
517	frames\Adventure\IQWtTLEslg8\2806.jpg	Act_Adv	0	1	0	0
518	frames\Action_Drama\nVrzbfxxcZ8\1196.jpg	Act_Adv	0	1	0	0
519	frames\Action_Drama\C58_gjlogWY\1656.jpg	Act_Adv	0	1	0	0
520	frames\Action\W9vPRj-c6VQ\2346.jpg	Act_Adv	0	1	0	0
521	frames\Drama\g7yAbv_u-FA\1886.jpg	Drama	1	0	0	0
522	frames\Action_Horror\4sRzks3eR-M\1196.jpg	Thr_Hor_Cri	0	0	0	1
523	frames\Comedy_Drama\udHPeemZ8zE\276.jpg	Com_Rom	0	0	1	0
524	frames\Comedy_Drama\zDQHwzF1n4U\966.jpg	Com_Rom	0	0	1	0
525	frames\Adventure_Comedy\qFUISvEZ3aw\1426.jpg	Act_Adv	0	1	0	0
526	frames\Comedy\h7wEE6Yx7IQ\966.jpg	Com_Rom	0	0	1	0
527	frames\Action_Adventure\JylK4HuKMvQ\2806.jpg	Act_Adv	0	1	0	0
528	frames\Comedy_Drama\WI00FLWTRrY\2116.jpg	Com_Rom	0	0	1	0
529	frames\Comedy_Drama\wdB2lzxIfGg\1656.jpg	Com_Rom	0	0	1	0
530	frames\Drama\yie3IIh0HiQ\276.jpg	Drama	1	0	0	0
531	frames\Drama_Romance\5fLlgS6aO9k\1886.jpg	Com_Rom	0	0	1	0
532	frames\Action_Drama\UdT8lSEVHZU\2346.jpg	Act_Adv	0	1	0	0
533	frames\Adventure\D_5kpc0cUWk\2116.jpg	Act_Adv	0	1	0	0
534	frames\Action_Adventure\h5UGcMYOaaU\2346.jpg	Act_Adv	0	1	0	0
535	frames\Action_Adventure\hzmZJcPlJlE\1656.jpg	Act_Adv	0	1	0	0
536	frames\Action_Crime\v5qwMeiEF0M\1656.jpg	Thr_Hor_Cri	0	0	0	1
537	frames\Drama\9wr10j2nUJ4\966.jpg	Drama	1	0	0	0
538	frames\Action_Horror\bHwiXFc9MOw\1886.jpg	Thr_Hor_Cri	0	0	0	1
539	frames\Action_Adventure\GJP8XTzpOCw\506.jpg	Act_Adv	0	1	0	0
540	frames\Drama\pLm07s8fnzM\1426.jpg	Drama	1	0	0	0
541	frames\Comedy_Horror\tDWQvA6IhG8\1196.jpg	Thr_Hor_Cri	0	0	0	1
542	frames\Comedy\peUyLXrgYZ0\1886.jpg	Com_Rom	0	0	1	0
543	frames\Comedy_Crime\NDXWV-mGlPE\1426.jpg	Thr_Hor_Cri	0	0	0	1
544	frames\Adventure_Comedy\bYO_AhZaG24\506.jpg	Act_Adv	0	1	0	0
545	frames\Crime_Drama\oeQ4HWhPEdA\2346.jpg	Thr_Hor_Cri	0	0	0	1
546	frames\Action_Thriller\B7zXxCAZjK4\966.jpg	Thr_Hor_Cri	0	0	0	1
547	frames\Crime_Drama\d35M7d-E_PY\2576.jpg	Thr_Hor_Cri	0	0	0	1
548	frames\Adventure\BPNUN_aCFAc\1886.jpg	Act_Adv	0	1	0	0
549	frames\Drama\fCQb93-RrZo\276.jpg	Drama	1	0	0	0
550	frames\Comedy\jiHXahhmzjw\736.jpg	Com_Rom	0	0	1	0
551	frames\Action_Adventure\KAal6-tvckw\966.jpg	Act_Adv	0	1	0	0
552	frames\Comedy_Romance\7HHCL1eRdVo\736.jpg	Com_Rom	0	0	1	0
553	frames\Comedy_Crime\1J3WNRR4O60\3036.jpg	Thr_Hor_Cri	0	0	0	1
554	frames\Romance\S1waPNwf_ns\506.jpg	Com_Rom	0	0	1	0
555	frames\Action\VVp0l2Vas2I\736.jpg	Act_Adv	0	1	0	0
556	frames\Comedy_Drama\wVAL10Zb9Q4\2346.jpg	Com_Rom	0	0	1	0
557	frames\Action_Comedy\Zxlo0xmD51Y\736.jpg	Act_Adv	0	1	0	0
558	frames\Action_Adventure\5Ipcnz96hE8\1886.jpg	Act_Adv	0	1	0	0
559	frames\Adventure_Drama\fEcClEBT6QU\1886.jpg	Act_Adv	0	1	0	0
560	frames\Action_Thriller\rsnLwzzkF_Q\2116.jpg	Thr_Hor_Cri	0	0	0	1
561	frames\Adventure_Comedy\M93XQJPV51c\3266.jpg	Act_Adv	0	1	0	0
562	frames\Adventure_Comedy\xfF-ZL3xvxw\2346.jpg	Act_Adv	0	1	0	0
563	frames\Drama_Thriller\2L2dyDpd7LA\2576.jpg	Thr_Hor_Cri	0	0	0	1
564	frames\Drama\n9-Wk6ulBuA\276.jpg	Drama	1	0	0	0
565	frames\Adventure_Drama\V32SkmBB1KU\1886.jpg	Act_Adv	0	1	0	0
566	frames\Drama\S3Po0Tld8Po\506.jpg	Drama	1	0	0	0
567	frames\Action_Crime\9S44kVrFB24\1886.jpg	Thr_Hor_Cri	0	0	0	1
568	frames\Action_Adventure\MPQvVBaOx2E\1656.jpg	Act_Adv	0	1	0	0
569	frames\Action_Thriller\JmxK_pBaG4E\2208.jpg	Thr_Hor_Cri	0	0	0	1
570	frames\Drama_Romance\0Nn_t_RfYS8\276.jpg	Com_Rom	0	0	1	0
571	frames\Crime_Drama\iddBzE3syI4\1656.jpg	Thr_Hor_Cri	0	0	0	1
572	frames\Action_Crime\o-e8eejeHLA\1426.jpg	Thr_Hor_Cri	0	0	0	1
573	frames\Comedy\6UV_5HvpmgY\276.jpg	Com_Rom	0	0	1	0
574	frames\Action_Crime\01ovMSvDohw\276.jpg	Thr_Hor_Cri	0	0	0	1
575	frames\Comedy\hwpHOq3Xbks\46.jpg	Com_Rom	0	0	1	0
576	frames\Crime_Drama\C_2-E5uR-k0\1656.jpg	Thr_Hor_Cri	0	0	0	1
577	frames\Crime_Drama\HYzSQZdBWVQ\276.jpg	Thr_Hor_Cri	0	0	0	1
578	frames\Comedy_Horror\f8Cjlv6nBTg\1196.jpg	Thr_Hor_Cri	0	0	0	1
579	frames\Drama\Y9yrupye7B0\1196.jpg	Drama	1	0	0	0
580	frames\Action_Thriller\LxxFi7igv2A\276.jpg	Thr_Hor_Cri	0	0	0	1
581	frames\Comedy\402xHwQGVsE\1656.jpg	Com_Rom	0	0	1	0
582	frames\Horror\F9b76RWM7qE\46.jpg	Thr_Hor_Cri	0	0	0	1
583	frames\Comedy\I-OaeRbZtk8\2576.jpg	Com_Rom	0	0	1	0
584	frames\Horror_Thriller\0p1fLn6_ExE\966.jpg	Thr_Hor_Cri	0	0	0	1
585	frames\Horror_Thriller\IsG-tXSQRX4\506.jpg	Thr_Hor_Cri	0	0	0	1
586	frames\Comedy\i-9K5-x7_so\506.jpg	Com_Rom	0	0	1	0
587	frames\Comedy\KqQ1UmDPvgA\2806.jpg	Com_Rom	0	0	1	0
588	frames\Comedy\sdea5Iq5D_U\3266.jpg	Com_Rom	0	0	1	0
589	frames\Comedy_Crime\SCXs7OphbUU\276.jpg	Thr_Hor_Cri	0	0	0	1
590	frames\Drama\uC1Lmk5qK2Q\1886.jpg	Drama	1	0	0	0
591	frames\Drama\JpE65kS0aIo\2576.jpg	Drama	1	0	0	0
592	frames\Comedy\FEiK98h1IDc\1426.jpg	Com_Rom	0	0	1	0
593	frames\Action_Adventure\k1pv94Y0fbw\736.jpg	Act_Adv	0	1	0	0
594	frames\Adventure_Drama\PJot4Pv7dFI\1426.jpg	Act_Adv	0	1	0	0
595	frames\Action_Adventure\vm8sOhr-0lA\46.jpg	Act_Adv	0	1	0	0
596	frames\Adventure_Comedy\wZWNmL5VsIs\46.jpg	Act_Adv	0	1	0	0
597	frames\Drama\r_3ofu2x8qM\1656.jpg	Drama	1	0	0	0
598	frames\Action_Adventure\8fbGbPwKbQA\2576.jpg	Act_Adv	0	1	0	0
599	frames\Crime_Horror\VwP_-8SCu5s\2116.jpg	Thr_Hor_Cri	0	0	0	1
