	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
313	frames/Action/FRvxzdkj_YI/276_aug.jpg	Act_Adv	0	1	0	0
314	frames\Action\FRvxzdkj_YI\46.jpg	Act_Adv	0	1	0	0
315	frames\Action\FRvxzdkj_YI\506.jpg	Act_Adv	0	1	0	0
315	frames/Action/FRvxzdkj_YI/506_aug.jpg	Act_Adv	0	1	0	0
316	frames\Action\FRvxzdkj_YI\736.jpg	Act_Adv	0	1	0	0
317	frames\Action\FRvxzdkj_YI\966.jpg	Act_Adv	0	1	0	0
318	frames\Action\fUlMUkd7IWU\1196.jpg	Act_Adv	0	1	0	0
319	frames\Action\fUlMUkd7IWU\1426.jpg	Act_Adv	0	1	0	0
320	frames\Action\fUlMUkd7IWU\1656.jpg	Act_Adv	0	1	0	0
321	frames\Action\fUlMUkd7IWU\1886.jpg	Act_Adv	0	1	0	0
322	frames\Action\fUlMUkd7IWU\2116.jpg	Act_Adv	0	1	0	0
323	frames\Action\fUlMUkd7IWU\2346.jpg	Act_Adv	0	1	0	0
323	frames/Action/fUlMUkd7IWU/2346_aug.jpg	Act_Adv	0	1	0	0
324	frames\Action\fUlMUkd7IWU\2576.jpg	Act_Adv	0	1	0	0
325	frames\Action\fUlMUkd7IWU\276.jpg	Act_Adv	0	1	0	0
326	frames\Action\fUlMUkd7IWU\2806.jpg	Act_Adv	0	1	0	0
327	frames\Action\fUlMUkd7IWU\3036.jpg	Act_Adv	0	1	0	0
328	frames\Action\fUlMUkd7IWU\3266.jpg	Act_Adv	0	1	0	0
329	frames\Action\fUlMUkd7IWU\3496.jpg	Act_Adv	0	1	0	0
330	frames\Action\fUlMUkd7IWU\46.jpg	Act_Adv	0	1	0	0
331	frames\Action\fUlMUkd7IWU\506.jpg	Act_Adv	0	1	0	0
332	frames\Action\fUlMUkd7IWU\736.jpg	Act_Adv	0	1	0	0
332	frames/Action/fUlMUkd7IWU/736_aug.jpg	Act_Adv	0	1	0	0
333	frames\Action\fUlMUkd7IWU\966.jpg	Act_Adv	0	1	0	0
334	frames\Action\FXKx1sX8ESs\1196.jpg	Act_Adv	0	1	0	0
335	frames\Action\FXKx1sX8ESs\1426.jpg	Act_Adv	0	1	0	0
336	frames\Action\FXKx1sX8ESs\1656.jpg	Act_Adv	0	1	0	0
337	frames\Action\FXKx1sX8ESs\1886.jpg	Act_Adv	0	1	0	0
338	frames\Action\FXKx1sX8ESs\2116.jpg	Act_Adv	0	1	0	0
339	frames\Action\FXKx1sX8ESs\2346.jpg	Act_Adv	0	1	0	0
340	frames\Action\FXKx1sX8ESs\276.jpg	Act_Adv	0	1	0	0
341	frames\Action\FXKx1sX8ESs\46.jpg	Act_Adv	0	1	0	0
341	frames/Action/FXKx1sX8ESs/46_aug.jpg	Act_Adv	0	1	0	0
342	frames\Action\FXKx1sX8ESs\506.jpg	Act_Adv	0	1	0	0
343	frames\Action\FXKx1sX8ESs\736.jpg	Act_Adv	0	1	0	0
344	frames\Action\FXKx1sX8ESs\966.jpg	Act_Adv	0	1	0	0
344	frames/Action/FXKx1sX8ESs/966_aug.jpg	Act_Adv	0	1	0	0
345	frames\Action\gSG9bZu1NtM\1196.jpg	Act_Adv	0	1	0	0
346	frames\Action\gSG9bZu1NtM\1426.jpg	Act_Adv	0	1	0	0
347	frames\Action\gSG9bZu1NtM\1656.jpg	Act_Adv	0	1	0	0
348	frames\Action\gSG9bZu1NtM\1886.jpg	Act_Adv	0	1	0	0
349	frames\Action\gSG9bZu1NtM\2116.jpg	Act_Adv	0	1	0	0
350	frames\Action\gSG9bZu1NtM\2346.jpg	Act_Adv	0	1	0	0
351	frames\Action\gSG9bZu1NtM\2576.jpg	Act_Adv	0	1	0	0
352	frames\Action\gSG9bZu1NtM\276.jpg	Act_Adv	0	1	0	0
353	frames\Action\gSG9bZu1NtM\2806.jpg	Act_Adv	0	1	0	0
354	frames\Action\gSG9bZu1NtM\3036.jpg	Act_Adv	0	1	0	0
355	frames\Action\gSG9bZu1NtM\3266.jpg	Act_Adv	0	1	0	0
356	frames\Action\gSG9bZu1NtM\46.jpg	Act_Adv	0	1	0	0
357	frames\Action\gSG9bZu1NtM\506.jpg	Act_Adv	0	1	0	0
357	frames/Action/gSG9bZu1NtM/506_aug.jpg	Act_Adv	0	1	0	0
358	frames\Action\gSG9bZu1NtM\736.jpg	Act_Adv	0	1	0	0
359	frames\Action\gSG9bZu1NtM\966.jpg	Act_Adv	0	1	0	0
359	frames/Action/gSG9bZu1NtM/966_aug.jpg	Act_Adv	0	1	0	0
360	frames\Action\H2iK5QHr3Is\1196.jpg	Act_Adv	0	1	0	0
361	frames\Action\H2iK5QHr3Is\1426.jpg	Act_Adv	0	1	0	0
362	frames\Action\H2iK5QHr3Is\1656.jpg	Act_Adv	0	1	0	0
363	frames\Action\H2iK5QHr3Is\1886.jpg	Act_Adv	0	1	0	0
364	frames\Action\H2iK5QHr3Is\2116.jpg	Act_Adv	0	1	0	0
365	frames\Action\H2iK5QHr3Is\2346.jpg	Act_Adv	0	1	0	0
366	frames\Action\H2iK5QHr3Is\2576.jpg	Act_Adv	0	1	0	0
367	frames\Action\H2iK5QHr3Is\276.jpg	Act_Adv	0	1	0	0
368	frames\Action\H2iK5QHr3Is\2806.jpg	Act_Adv	0	1	0	0
369	frames\Action\H2iK5QHr3Is\46.jpg	Act_Adv	0	1	0	0
369	frames/Action/H2iK5QHr3Is/46_aug.jpg	Act_Adv	0	1	0	0
370	frames\Action\H2iK5QHr3Is\506.jpg	Act_Adv	0	1	0	0
371	frames\Action\H2iK5QHr3Is\736.jpg	Act_Adv	0	1	0	0
372	frames\Action\H2iK5QHr3Is\966.jpg	Act_Adv	0	1	0	0
373	frames\Action\H6XIREQHU8M\1196.jpg	Act_Adv	0	1	0	0
374	frames\Action\H6XIREQHU8M\1426.jpg	Act_Adv	0	1	0	0
375	frames\Action\H6XIREQHU8M\1656.jpg	Act_Adv	0	1	0	0
376	frames\Action\H6XIREQHU8M\1886.jpg	Act_Adv	0	1	0	0
376	frames/Action/H6XIREQHU8M/1886_aug.jpg	Act_Adv	0	1	0	0
377	frames\Action\H6XIREQHU8M\2116.jpg	Act_Adv	0	1	0	0
378	frames\Action\H6XIREQHU8M\2346.jpg	Act_Adv	0	1	0	0
379	frames\Action\H6XIREQHU8M\2576.jpg	Act_Adv	0	1	0	0
380	frames\Action\H6XIREQHU8M\276.jpg	Act_Adv	0	1	0	0
381	frames\Action\H6XIREQHU8M\2806.jpg	Act_Adv	0	1	0	0
382	frames\Action\H6XIREQHU8M\3036.jpg	Act_Adv	0	1	0	0
382	frames/Action/H6XIREQHU8M/3036_aug.jpg	Act_Adv	0	1	0	0
383	frames\Action\H6XIREQHU8M\3266.jpg	Act_Adv	0	1	0	0
384	frames\Action\H6XIREQHU8M\46.jpg	Act_Adv	0	1	0	0
385	frames\Action\H6XIREQHU8M\506.jpg	Act_Adv	0	1	0	0
385	frames/Action/H6XIREQHU8M/506_aug.jpg	Act_Adv	0	1	0	0
386	frames\Action\H6XIREQHU8M\736.jpg	Act_Adv	0	1	0	0
387	frames\Action\H6XIREQHU8M\966.jpg	Act_Adv	0	1	0	0
388	frames\Action\Hj9q4NlwcXo\1196.jpg	Act_Adv	0	1	0	0
389	frames\Action\Hj9q4NlwcXo\1426.jpg	Act_Adv	0	1	0	0
390	frames\Action\Hj9q4NlwcXo\1656.jpg	Act_Adv	0	1	0	0
391	frames\Action\Hj9q4NlwcXo\1886.jpg	Act_Adv	0	1	0	0
392	frames\Action\Hj9q4NlwcXo\2116.jpg	Act_Adv	0	1	0	0
393	frames\Action\Hj9q4NlwcXo\2346.jpg	Act_Adv	0	1	0	0
394	frames\Action\Hj9q4NlwcXo\2576.jpg	Act_Adv	0	1	0	0
395	frames\Action\Hj9q4NlwcXo\276.jpg	Act_Adv	0	1	0	0
396	frames\Action\Hj9q4NlwcXo\2806.jpg	Act_Adv	0	1	0	0
397	frames\Action\Hj9q4NlwcXo\3036.jpg	Act_Adv	0	1	0	0
398	frames\Action\Hj9q4NlwcXo\3266.jpg	Act_Adv	0	1	0	0
399	frames\Action\Hj9q4NlwcXo\3496.jpg	Act_Adv	0	1	0	0
400	frames\Action\Hj9q4NlwcXo\3726.jpg	Act_Adv	0	1	0	0
401	frames\Action\Hj9q4NlwcXo\46.jpg	Act_Adv	0	1	0	0
402	frames\Action\Hj9q4NlwcXo\506.jpg	Act_Adv	0	1	0	0
403	frames\Action\Hj9q4NlwcXo\736.jpg	Act_Adv	0	1	0	0
404	frames\Action\Hj9q4NlwcXo\966.jpg	Act_Adv	0	1	0	0
405	frames\Action\HKcDfO71N1E\1196.jpg	Act_Adv	0	1	0	0
406	frames\Action\HKcDfO71N1E\1426.jpg	Act_Adv	0	1	0	0
406	frames/Action/HKcDfO71N1E/1426_aug.jpg	Act_Adv	0	1	0	0
407	frames\Action\HKcDfO71N1E\1656.jpg	Act_Adv	0	1	0	0
408	frames\Action\HKcDfO71N1E\1886.jpg	Act_Adv	0	1	0	0
408	frames/Action/HKcDfO71N1E/1886_aug.jpg	Act_Adv	0	1	0	0
409	frames\Action\HKcDfO71N1E\2116.jpg	Act_Adv	0	1	0	0
410	frames\Action\HKcDfO71N1E\2346.jpg	Act_Adv	0	1	0	0
410	frames/Action/HKcDfO71N1E/2346_aug.jpg	Act_Adv	0	1	0	0
411	frames\Action\HKcDfO71N1E\2576.jpg	Act_Adv	0	1	0	0
412	frames\Action\HKcDfO71N1E\276.jpg	Act_Adv	0	1	0	0
413	frames\Action\HKcDfO71N1E\2806.jpg	Act_Adv	0	1	0	0
414	frames\Action\HKcDfO71N1E\46.jpg	Act_Adv	0	1	0	0
415	frames\Action\HKcDfO71N1E\506.jpg	Act_Adv	0	1	0	0
416	frames\Action\HKcDfO71N1E\736.jpg	Act_Adv	0	1	0	0
417	frames\Action\HKcDfO71N1E\966.jpg	Act_Adv	0	1	0	0
418	frames\Action\IV79EIZVuHQ\276.jpg	Act_Adv	0	1	0	0
418	frames/Action/IV79EIZVuHQ/276_aug.jpg	Act_Adv	0	1	0	0
419	frames\Action\IV79EIZVuHQ\46.jpg	Act_Adv	0	1	0	0
420	frames\Action\IV79EIZVuHQ\506.jpg	Act_Adv	0	1	0	0
421	frames\Action\IV79EIZVuHQ\736.jpg	Act_Adv	0	1	0	0
422	frames\Action\IV79EIZVuHQ\966.jpg	Act_Adv	0	1	0	0
422	frames/Action/IV79EIZVuHQ/966_aug.jpg	Act_Adv	0	1	0	0
423	frames\Action\iX23r272kqg\1196.jpg	Act_Adv	0	1	0	0
424	frames\Action\iX23r272kqg\1426.jpg	Act_Adv	0	1	0	0
425	frames\Action\iX23r272kqg\1656.jpg	Act_Adv	0	1	0	0
426	frames\Action\iX23r272kqg\1886.jpg	Act_Adv	0	1	0	0
427	frames\Action\iX23r272kqg\2116.jpg	Act_Adv	0	1	0	0
428	frames\Action\iX23r272kqg\2346.jpg	Act_Adv	0	1	0	0
429	frames\Action\iX23r272kqg\2576.jpg	Act_Adv	0	1	0	0
430	frames\Action\iX23r272kqg\276.jpg	Act_Adv	0	1	0	0
431	frames\Action\iX23r272kqg\2806.jpg	Act_Adv	0	1	0	0
432	frames\Action\iX23r272kqg\3036.jpg	Act_Adv	0	1	0	0
433	frames\Action\iX23r272kqg\3266.jpg	Act_Adv	0	1	0	0
434	frames\Action\iX23r272kqg\46.jpg	Act_Adv	0	1	0	0
435	frames\Action\iX23r272kqg\506.jpg	Act_Adv	0	1	0	0
436	frames\Action\iX23r272kqg\736.jpg	Act_Adv	0	1	0	0
437	frames\Action\iX23r272kqg\966.jpg	Act_Adv	0	1	0	0
438	frames\Action\j2SPawJewxA\1196.jpg	Act_Adv	0	1	0	0
439	frames\Action\j2SPawJewxA\1426.jpg	Act_Adv	0	1	0	0
440	frames\Action\j2SPawJewxA\1656.jpg	Act_Adv	0	1	0	0
440	frames/Action/j2SPawJewxA/1656_aug.jpg	Act_Adv	0	1	0	0
441	frames\Action\j2SPawJewxA\1886.jpg	Act_Adv	0	1	0	0
442	frames\Action\j2SPawJewxA\2116.jpg	Act_Adv	0	1	0	0
443	frames\Action\j2SPawJewxA\2346.jpg	Act_Adv	0	1	0	0
444	frames\Action\j2SPawJewxA\2576.jpg	Act_Adv	0	1	0	0
445	frames\Action\j2SPawJewxA\276.jpg	Act_Adv	0	1	0	0
446	frames\Action\j2SPawJewxA\2806.jpg	Act_Adv	0	1	0	0
447	frames\Action\j2SPawJewxA\3036.jpg	Act_Adv	0	1	0	0
448	frames\Action\j2SPawJewxA\46.jpg	Act_Adv	0	1	0	0
449	frames\Action\j2SPawJewxA\506.jpg	Act_Adv	0	1	0	0
450	frames\Action\j2SPawJewxA\736.jpg	Act_Adv	0	1	0	0
451	frames\Action\j2SPawJewxA\966.jpg	Act_Adv	0	1	0	0
452	frames\Action\j6oBbBfhgYE\1196.jpg	Act_Adv	0	1	0	0
452	frames/Action/j6oBbBfhgYE/1196_aug.jpg	Act_Adv	0	1	0	0
453	frames\Action\j6oBbBfhgYE\276.jpg	Act_Adv	0	1	0	0
454	frames\Action\j6oBbBfhgYE\46.jpg	Act_Adv	0	1	0	0
455	frames\Action\j6oBbBfhgYE\506.jpg	Act_Adv	0	1	0	0
456	frames\Action\j6oBbBfhgYE\736.jpg	Act_Adv	0	1	0	0
457	frames\Action\j6oBbBfhgYE\966.jpg	Act_Adv	0	1	0	0
458	frames\Action\jP8dC8E6Emk\1196.jpg	Act_Adv	0	1	0	0
459	frames\Action\jP8dC8E6Emk\1426.jpg	Act_Adv	0	1	0	0
460	frames\Action\jP8dC8E6Emk\276.jpg	Act_Adv	0	1	0	0
461	frames\Action\jP8dC8E6Emk\46.jpg	Act_Adv	0	1	0	0
462	frames\Action\jP8dC8E6Emk\506.jpg	Act_Adv	0	1	0	0
463	frames\Action\jP8dC8E6Emk\736.jpg	Act_Adv	0	1	0	0
463	frames/Action/jP8dC8E6Emk/736_aug.jpg	Act_Adv	0	1	0	0
464	frames\Action\jP8dC8E6Emk\966.jpg	Act_Adv	0	1	0	0
465	frames\Action\JYVhLnjKKC8\1196.jpg	Act_Adv	0	1	0	0
466	frames\Action\JYVhLnjKKC8\1426.jpg	Act_Adv	0	1	0	0
466	frames/Action/JYVhLnjKKC8/1426_aug.jpg	Act_Adv	0	1	0	0
467	frames\Action\JYVhLnjKKC8\1656.jpg	Act_Adv	0	1	0	0
468	frames\Action\JYVhLnjKKC8\1886.jpg	Act_Adv	0	1	0	0
469	frames\Action\JYVhLnjKKC8\2116.jpg	Act_Adv	0	1	0	0
470	frames\Action\JYVhLnjKKC8\2346.jpg	Act_Adv	0	1	0	0
471	frames\Action\JYVhLnjKKC8\2576.jpg	Act_Adv	0	1	0	0
472	frames\Action\JYVhLnjKKC8\276.jpg	Act_Adv	0	1	0	0
473	frames\Action\JYVhLnjKKC8\2806.jpg	Act_Adv	0	1	0	0
474	frames\Action\JYVhLnjKKC8\3036.jpg	Act_Adv	0	1	0	0
475	frames\Action\JYVhLnjKKC8\3266.jpg	Act_Adv	0	1	0	0
475	frames/Action/JYVhLnjKKC8/3266_aug.jpg	Act_Adv	0	1	0	0
476	frames\Action\JYVhLnjKKC8\3496.jpg	Act_Adv	0	1	0	0
477	frames\Action\JYVhLnjKKC8\46.jpg	Act_Adv	0	1	0	0
478	frames\Action\JYVhLnjKKC8\506.jpg	Act_Adv	0	1	0	0
478	frames/Action/JYVhLnjKKC8/506_aug.jpg	Act_Adv	0	1	0	0
479	frames\Action\JYVhLnjKKC8\736.jpg	Act_Adv	0	1	0	0
479	frames/Action/JYVhLnjKKC8/736_aug.jpg	Act_Adv	0	1	0	0
480	frames\Action\JYVhLnjKKC8\966.jpg	Act_Adv	0	1	0	0
481	frames\Action\k0aqHfvHcsc\1196.jpg	Act_Adv	0	1	0	0
482	frames\Action\k0aqHfvHcsc\1426.jpg	Act_Adv	0	1	0	0
483	frames\Action\k0aqHfvHcsc\1656.jpg	Act_Adv	0	1	0	0
484	frames\Action\k0aqHfvHcsc\1886.jpg	Act_Adv	0	1	0	0
485	frames\Action\k0aqHfvHcsc\2116.jpg	Act_Adv	0	1	0	0
486	frames\Action\k0aqHfvHcsc\2346.jpg	Act_Adv	0	1	0	0
487	frames\Action\k0aqHfvHcsc\2576.jpg	Act_Adv	0	1	0	0
488	frames\Action\k0aqHfvHcsc\276.jpg	Act_Adv	0	1	0	0
489	frames\Action\k0aqHfvHcsc\46.jpg	Act_Adv	0	1	0	0
490	frames\Action\k0aqHfvHcsc\506.jpg	Act_Adv	0	1	0	0
491	frames\Action\k0aqHfvHcsc\736.jpg	Act_Adv	0	1	0	0
492	frames\Action\k0aqHfvHcsc\966.jpg	Act_Adv	0	1	0	0
493	frames\Action\K40Gt3dk1LY\1196.jpg	Act_Adv	0	1	0	0
494	frames\Action\K40Gt3dk1LY\1426.jpg	Act_Adv	0	1	0	0
495	frames\Action\K40Gt3dk1LY\1656.jpg	Act_Adv	0	1	0	0
495	frames/Action/K40Gt3dk1LY/1656_aug.jpg	Act_Adv	0	1	0	0
496	frames\Action\K40Gt3dk1LY\1886.jpg	Act_Adv	0	1	0	0
497	frames\Action\K40Gt3dk1LY\2116.jpg	Act_Adv	0	1	0	0
497	frames/Action/K40Gt3dk1LY/2116_aug.jpg	Act_Adv	0	1	0	0
498	frames\Action\K40Gt3dk1LY\2346.jpg	Act_Adv	0	1	0	0
499	frames\Action\K40Gt3dk1LY\2576.jpg	Act_Adv	0	1	0	0
500	frames\Action\K40Gt3dk1LY\276.jpg	Act_Adv	0	1	0	0
501	frames\Action\K40Gt3dk1LY\2806.jpg	Act_Adv	0	1	0	0
502	frames\Action\K40Gt3dk1LY\3036.jpg	Act_Adv	0	1	0	0
503	frames\Action\K40Gt3dk1LY\3266.jpg	Act_Adv	0	1	0	0
504	frames\Action\K40Gt3dk1LY\46.jpg	Act_Adv	0	1	0	0
505	frames\Action\K40Gt3dk1LY\506.jpg	Act_Adv	0	1	0	0
506	frames\Action\K40Gt3dk1LY\736.jpg	Act_Adv	0	1	0	0
507	frames\Action\K40Gt3dk1LY\966.jpg	Act_Adv	0	1	0	0
508	frames\Action\KbZQdFPxeXE\1196.jpg	Act_Adv	0	1	0	0
509	frames\Action\KbZQdFPxeXE\1426.jpg	Act_Adv	0	1	0	0
510	frames\Action\KbZQdFPxeXE\1656.jpg	Act_Adv	0	1	0	0
511	frames\Action\KbZQdFPxeXE\1886.jpg	Act_Adv	0	1	0	0
512	frames\Action\KbZQdFPxeXE\2116.jpg	Act_Adv	0	1	0	0
512	frames/Action/KbZQdFPxeXE/2116_aug.jpg	Act_Adv	0	1	0	0
513	frames\Action\KbZQdFPxeXE\2346.jpg	Act_Adv	0	1	0	0
514	frames\Action\KbZQdFPxeXE\276.jpg	Act_Adv	0	1	0	0
515	frames\Action\KbZQdFPxeXE\46.jpg	Act_Adv	0	1	0	0
516	frames\Action\KbZQdFPxeXE\506.jpg	Act_Adv	0	1	0	0
517	frames\Action\KbZQdFPxeXE\736.jpg	Act_Adv	0	1	0	0
518	frames\Action\KbZQdFPxeXE\966.jpg	Act_Adv	0	1	0	0
519	frames\Action\KOxmixap5yw\1196.jpg	Act_Adv	0	1	0	0
520	frames\Action\KOxmixap5yw\1426.jpg	Act_Adv	0	1	0	0
521	frames\Action\KOxmixap5yw\1656.jpg	Act_Adv	0	1	0	0
522	frames\Action\KOxmixap5yw\1886.jpg	Act_Adv	0	1	0	0
523	frames\Action\KOxmixap5yw\2116.jpg	Act_Adv	0	1	0	0
524	frames\Action\KOxmixap5yw\2346.jpg	Act_Adv	0	1	0	0
525	frames\Action\KOxmixap5yw\2576.jpg	Act_Adv	0	1	0	0
526	frames\Action\KOxmixap5yw\276.jpg	Act_Adv	0	1	0	0
526	frames/Action/KOxmixap5yw/276_aug.jpg	Act_Adv	0	1	0	0
527	frames\Action\KOxmixap5yw\2806.jpg	Act_Adv	0	1	0	0
528	frames\Action\KOxmixap5yw\46.jpg	Act_Adv	0	1	0	0
529	frames\Action\KOxmixap5yw\506.jpg	Act_Adv	0	1	0	0
530	frames\Action\KOxmixap5yw\736.jpg	Act_Adv	0	1	0	0
531	frames\Action\KOxmixap5yw\966.jpg	Act_Adv	0	1	0	0
532	frames\Action\KwIg2QMWVOU\1196.jpg	Act_Adv	0	1	0	0
533	frames\Action\KwIg2QMWVOU\1426.jpg	Act_Adv	0	1	0	0
534	frames\Action\KwIg2QMWVOU\1656.jpg	Act_Adv	0	1	0	0
535	frames\Action\KwIg2QMWVOU\1886.jpg	Act_Adv	0	1	0	0
535	frames/Action/KwIg2QMWVOU/1886_aug.jpg	Act_Adv	0	1	0	0
536	frames\Action\KwIg2QMWVOU\2116.jpg	Act_Adv	0	1	0	0
536	frames/Action/KwIg2QMWVOU/2116_aug.jpg	Act_Adv	0	1	0	0
537	frames\Action\KwIg2QMWVOU\2346.jpg	Act_Adv	0	1	0	0
538	frames\Action\KwIg2QMWVOU\2576.jpg	Act_Adv	0	1	0	0
538	frames/Action/KwIg2QMWVOU/2576_aug.jpg	Act_Adv	0	1	0	0
539	frames\Action\KwIg2QMWVOU\276.jpg	Act_Adv	0	1	0	0
540	frames\Action\KwIg2QMWVOU\2806.jpg	Act_Adv	0	1	0	0
541	frames\Action\KwIg2QMWVOU\3036.jpg	Act_Adv	0	1	0	0
542	frames\Action\KwIg2QMWVOU\3266.jpg	Act_Adv	0	1	0	0
542	frames/Action/KwIg2QMWVOU/3266_aug.jpg	Act_Adv	0	1	0	0
543	frames\Action\KwIg2QMWVOU\3496.jpg	Act_Adv	0	1	0	0
544	frames\Action\KwIg2QMWVOU\46.jpg	Act_Adv	0	1	0	0
545	frames\Action\KwIg2QMWVOU\506.jpg	Act_Adv	0	1	0	0
546	frames\Action\KwIg2QMWVOU\736.jpg	Act_Adv	0	1	0	0
547	frames\Action\KwIg2QMWVOU\966.jpg	Act_Adv	0	1	0	0
548	frames\Action\L9pxOwibtWQ\1196.jpg	Act_Adv	0	1	0	0
549	frames\Action\L9pxOwibtWQ\1426.jpg	Act_Adv	0	1	0	0
550	frames\Action\L9pxOwibtWQ\1656.jpg	Act_Adv	0	1	0	0
551	frames\Action\L9pxOwibtWQ\1886.jpg	Act_Adv	0	1	0	0
552	frames\Action\L9pxOwibtWQ\2116.jpg	Act_Adv	0	1	0	0
553	frames\Action\L9pxOwibtWQ\2346.jpg	Act_Adv	0	1	0	0
554	frames\Action\L9pxOwibtWQ\2576.jpg	Act_Adv	0	1	0	0
555	frames\Action\L9pxOwibtWQ\276.jpg	Act_Adv	0	1	0	0
556	frames\Action\L9pxOwibtWQ\2806.jpg	Act_Adv	0	1	0	0
556	frames/Action/L9pxOwibtWQ/2806_aug.jpg	Act_Adv	0	1	0	0
557	frames\Action\L9pxOwibtWQ\3036.jpg	Act_Adv	0	1	0	0
558	frames\Action\L9pxOwibtWQ\46.jpg	Act_Adv	0	1	0	0
559	frames\Action\L9pxOwibtWQ\506.jpg	Act_Adv	0	1	0	0
560	frames\Action\L9pxOwibtWQ\736.jpg	Act_Adv	0	1	0	0
561	frames\Action\L9pxOwibtWQ\966.jpg	Act_Adv	0	1	0	0
562	frames\Action\LCD5BDaqANw\1196.jpg	Act_Adv	0	1	0	0
563	frames\Action\LCD5BDaqANw\1426.jpg	Act_Adv	0	1	0	0
564	frames\Action\LCD5BDaqANw\1656.jpg	Act_Adv	0	1	0	0
565	frames\Action\LCD5BDaqANw\1886.jpg	Act_Adv	0	1	0	0
566	frames\Action\LCD5BDaqANw\2116.jpg	Act_Adv	0	1	0	0
567	frames\Action\LCD5BDaqANw\2346.jpg	Act_Adv	0	1	0	0
568	frames\Action\LCD5BDaqANw\2576.jpg	Act_Adv	0	1	0	0
569	frames\Action\LCD5BDaqANw\276.jpg	Act_Adv	0	1	0	0
570	frames\Action\LCD5BDaqANw\2806.jpg	Act_Adv	0	1	0	0
571	frames\Action\LCD5BDaqANw\3036.jpg	Act_Adv	0	1	0	0
571	frames/Action/LCD5BDaqANw/3036_aug.jpg	Act_Adv	0	1	0	0
572	frames\Action\LCD5BDaqANw\3266.jpg	Act_Adv	0	1	0	0
572	frames/Action/LCD5BDaqANw/3266_aug.jpg	Act_Adv	0	1	0	0
573	frames\Action\LCD5BDaqANw\46.jpg	Act_Adv	0	1	0	0
573	frames/Action/LCD5BDaqANw/46_aug.jpg	Act_Adv	0	1	0	0
574	frames\Action\LCD5BDaqANw\506.jpg	Act_Adv	0	1	0	0
575	frames\Action\LCD5BDaqANw\736.jpg	Act_Adv	0	1	0	0
576	frames\Action\LCD5BDaqANw\966.jpg	Act_Adv	0	1	0	0
577	frames\Action\LSEkG5z7Il4\1196.jpg	Act_Adv	0	1	0	0
578	frames\Action\LSEkG5z7Il4\1426.jpg	Act_Adv	0	1	0	0
579	frames\Action\LSEkG5z7Il4\1656.jpg	Act_Adv	0	1	0	0
580	frames\Action\LSEkG5z7Il4\1886.jpg	Act_Adv	0	1	0	0
581	frames\Action\LSEkG5z7Il4\2116.jpg	Act_Adv	0	1	0	0
582	frames\Action\LSEkG5z7Il4\2346.jpg	Act_Adv	0	1	0	0
583	frames\Action\LSEkG5z7Il4\2576.jpg	Act_Adv	0	1	0	0
584	frames\Action\LSEkG5z7Il4\276.jpg	Act_Adv	0	1	0	0
585	frames\Action\LSEkG5z7Il4\2806.jpg	Act_Adv	0	1	0	0
586	frames\Action\LSEkG5z7Il4\3036.jpg	Act_Adv	0	1	0	0
587	frames\Action\LSEkG5z7Il4\46.jpg	Act_Adv	0	1	0	0
588	frames\Action\LSEkG5z7Il4\506.jpg	Act_Adv	0	1	0	0
589	frames\Action\LSEkG5z7Il4\736.jpg	Act_Adv	0	1	0	0
590	frames\Action\LSEkG5z7Il4\966.jpg	Act_Adv	0	1	0	0
591	frames\Action\LVvJj9sDilQ\1196.jpg	Act_Adv	0	1	0	0
592	frames\Action\LVvJj9sDilQ\1426.jpg	Act_Adv	0	1	0	0
593	frames\Action\LVvJj9sDilQ\1656.jpg	Act_Adv	0	1	0	0
594	frames\Action\LVvJj9sDilQ\1886.jpg	Act_Adv	0	1	0	0
595	frames\Action\LVvJj9sDilQ\2116.jpg	Act_Adv	0	1	0	0
596	frames\Action\LVvJj9sDilQ\2346.jpg	Act_Adv	0	1	0	0
597	frames\Action\LVvJj9sDilQ\2576.jpg	Act_Adv	0	1	0	0
598	frames\Action\LVvJj9sDilQ\276.jpg	Act_Adv	0	1	0	0
599	frames\Action\LVvJj9sDilQ\46.jpg	Act_Adv	0	1	0	0
600	frames\Action\LVvJj9sDilQ\506.jpg	Act_Adv	0	1	0	0
601	frames\Action\LVvJj9sDilQ\736.jpg	Act_Adv	0	1	0	0
602	frames\Action\LVvJj9sDilQ\966.jpg	Act_Adv	0	1	0	0
603	frames\Action\mb2bzOdITdU\1196.jpg	Act_Adv	0	1	0	0
604	frames\Action\mb2bzOdITdU\1426.jpg	Act_Adv	0	1	0	0
604	frames/Action/mb2bzOdITdU/1426_aug.jpg	Act_Adv	0	1	0	0
605	frames\Action\mb2bzOdITdU\1656.jpg	Act_Adv	0	1	0	0
606	frames\Action\mb2bzOdITdU\1886.jpg	Act_Adv	0	1	0	0
607	frames\Action\mb2bzOdITdU\2116.jpg	Act_Adv	0	1	0	0
608	frames\Action\mb2bzOdITdU\2346.jpg	Act_Adv	0	1	0	0
609	frames\Action\mb2bzOdITdU\2576.jpg	Act_Adv	0	1	0	0
610	frames\Action\mb2bzOdITdU\276.jpg	Act_Adv	0	1	0	0
611	frames\Action\mb2bzOdITdU\46.jpg	Act_Adv	0	1	0	0
612	frames\Action\mb2bzOdITdU\506.jpg	Act_Adv	0	1	0	0
